text,depressive
btw post meteora Linkin Park is awesome I'm tired of you fuckin posers who think everything past it is ass,0
"(Mind you, I apparently have the very strangest of accents, trying to be everything at once and not where I'm from unless I'm really tired or drunk.)",0
"Finally home ... I'm so sick and tired of everything ... at least the shower was nice, but ... meeh, tired ...",0
"I'm tired of being let down by not catching breaks, but I'm tired of expecting everything to be a failure and a non-event too. I just want to know what a reasonable expectation is any more.",0
everything is a joke. i’m tired of it.,0
💯 colonization is not everything. I'm tired of people inappropriately applying the term colonization to everything as a vehicle for thinly veiled bigotry.,0
"I call them posts. I call everything posts, regardless of platform. I've been on the internet for thirty years and I'm tired of learning new lingo.",0
"I’m depressed today

So tired of everything",0
"Trump is a billionaire. Did you know that Hitler was a billionaire too? And most of his loyalists were too. Enjoy that splash of cool concentrated ""I'm so tired of everything."" That one's on me.",0
"They then emailed me a link to some fuckin Church website that had a video about Anxiety and God and all this other garbage I just wasn't interested in.

I'm so tired of everything... I really don't wanna do this anymore.",0
Moved to a new desk at the office as of today. It’s a mirror image of the old one so everything I expect on my right is on the left and vice versa. I’m too tired to adapt quickly 😂,0
"For those of you wondering:

My wife is immunocompromised. RFK Jr. will end vaccines. Trump & #Project2025 will ban masks. This is a threat to her life. I have done everything I can to keep her alive, and now those supports are likely gone.

Millions said “We don’t care.”

I’m so tired.",0
"I’m sad, scared, angry, and so fucking tired.

I also feel like I should have something to say about *gestures at everything* but I really don’t.

I literally just want to share silly stuff and pictures of my critters. Not deal with the bullshit.",0
ever since the hurricane everything has been out of control and thrown off track and i’m tired of it :( i just need things to go back to normal,0
"Shading. It's always shading. By that point, damn near everything is done outside of touch-ups, and I'm already tired.",0
"This is the kind of thing we need.

Ideas on how to fight back.

I'm tired of hearing folks complain that the dems aren't magically solving everything, but this is something they can do and it will help, I believe.",0
"taking everything I got to stay positive rn, like it’s probably the seasonal depression but it’s also probably the fact that we could lose everything in the span of a month at this rate and there is genuinely nothing we can do about it. I’m tired of feeling like this man.",0
"maybe if i grind out a little more time, my work will come back with everything i've asked for and we can try to set it right. but i don't have a good feeling about that. but searching a new job and starting over is just more fights. i'm so tired of fighting. i just wanna live.",0
everything is a joke. i’m tired of it.,0
"Finally home ... I'm so sick and tired of everything ... at least the shower was nice, but ... meeh, tired ...",0
I’m sure they cared about us. Everything just felt transactional… I’m so tired of it.,0
"""I’m tired of the mirror/I’m tired of the window/I’m tired of words/And numbers too/I get blues in the city/And down on the farm."" Where is the place for me? I tried to step away from the news today, but got contacted by a friend instead about everything going on.",0
I’m tired of hearing how bad everything is!!,0
"I'm tired of being let down by not catching breaks, but I'm tired of expecting everything to be a failure and a non-event too. I just want to know what a reasonable expectation is any more.",0
I’m tired. I’m cranky. I’m incapable of caring for my home on my own and I really just want to run off into the woods and escape everything.,0
"People in WWE pretending to be concerned about a lack of genuineness might be the funniest hot take. Everything done in that company is for the bottom dollar, and for no other reason. I'm tired of the constant cycle of pretending to be concerned about concerning individuals that they booked. Lol",0
Someone tell me which feed just gives me my normal feed. I'm tired of seeing people's replies to stuff disconnected from everything else.,0
"Tired of school, tired of work, tired of bills, tired of drama, tired of being strong, tired of being weak, tired of not being able to snap my fingers and make everything better.. 

I’M TIRED",0
"I just wished my roommate understood that moving to a new state requires money? She's willing to drop everything for her new boyfriend and I can't insure that I'll be able to afford this move, not to mention I don't have a car yet. I just want to feel secure, I'm tired of being on/off homeless.",0
"The media needs to stop framing everything the Rs do in terms of fiscal responsibility. That hasn’t been relevant for at least 8 years, arguably much longer. I’m so tired of it.",0
And god am I tired. Just of everything. Sam was so good and patient and kind and it left me feeling grateful but I really need to chase the IBD clinic for all of the stuff I'm experiencing and just having the energy to do that when clinicians are intent on second guessing me is... Exhausting.,0
btw post meteora Linkin Park is awesome I'm tired of you fuckin posers who think everything past it is ass,0
"I agree with everything you have said in your last three posts. My husband, myself and my son have served/fought through these wars. I'm tired of it, too. I don't want to fight for our benefits, too.",0
"(Mind you, I apparently have the very strangest of accents, trying to be everything at once and not where I'm from unless I'm really tired or drunk.)",0
"Dear God, this. 

I'm tired of everything requiring a subscription.",0
"I'd appreciate if you share these things images to people who like Happy Sugar Life. Everything here will be available vis proxy website for oversea fans and I'm tired of seeing HSL fans getting ripped off by eBay resellers. Thank you:)
#ハッピーシュガーライフ",0
"With that, I'm just so tired of seeing the mistreatment, the questionable decisions, the stupid theories, the cringy memes, the unnecesary books, and everything that makes FNAF look what it is, a franchise for brainless, mind-rotting, idiotic, brats, a series that people will see as nothing (9/)",0
"i know some people find anger empowering; i do not. it feels performative, since it's usually masking fear or pain, and frankly i'm just tired of it. i'm burnt out on being furious about everything, and it's clearly not doing me or anyone any good.",0
"And no one else seems to understand this. They always say that things can change. They won’t, and I already know it. I’m tired of all of this. I’m tired of always being treated as if everything somehow ends up being my fault, or as if I always mess up and can’t do anything right.",0
I'm tired of glossing over everything The reason that Kamala Harris lost is because the white man promised to make America great again which means to put everybody who's not a white man back in their place. America at its core is racist. It's okay but I don't understand why people won't admit it,0
"I’m so tired of people who are actively holding up a harmful establishment constantly pointing everywhere else for a scapegoat.

If you’re going to deliberately destroy everything, at least own it. Refusing ownership is the number one clue that they *know* what they’re doing is heinous.",0
"Having a “meh I’m used to it” day today. 

#mecfs #neisvoid #chronicpain #chronicillness #pwME",0
Having poor interoception is difficult. I'm like... Am I sick? Am I anxious? Why do I feel so bad? Tired? Dehydrated? Need to go to the bathroom? Running through the list of everything I've done and eaten today. Sitting for a while to try and tune into my body and interpret the mixed signals. Lol 🙃,0
💯 colonization is not everything. I'm tired of people inappropriately applying the term colonization to everything as a vehicle for thinly veiled bigotry.,0
I'm so tired. I love and appreciate those of y'all that have been here for me through everything,0
I need a lot more than just food money actually but I'm so fucking tired of begging for this and that and everything,0
"Well, I’m already sick and tired of everything and it’s only January the 2nd. 🥴",0
"From April…

www.washingtonpost.com/technology/2...",0
10 - but that's a dream world. If I get 7 I'm ok but I'm always tired regardless of how many hours I get.  Less than 5 and I'm pretty crabby and useless even if I get everything done.,0
"Everything aches and I'm always tired. Ah, the wisdom of growing older.",0
"I should probably get up but I don't want to.... I'm still so tired of everything.
But I'm also hungry. I want to test out the cold weather gear at some point too.
But I'm so tired and drained.
I feel guilty that I've been doing so little lately but I'm also in a constant state of Can't Deal",0
"I'm tired of noticing the price of everything slowly but steadily inching upwards. Especially at this point, when inflation is decelerating. Almost as if businesses are (still) revising prices upwards before they stop having a commonly accepted excuse to do so.",0
60% of white women voted for Trump-- a number that has only increased since 2016. More people need to know these stats and realize there's a MAJOR racial divide in America and it has everything to do with white people (who make up 75% of the electorate) fucking up. I'm dead tired of this shit.,0
"He was soooo close and then lands on ""women are children"". 🙄",0
"I’m so tired of A*I because out of everything it had to be art, when a whole point is the joy from creating something. I used to have fun in trying to find references now all I see when I go to pinterest is A*I slop.

I enjoy art to want to see art made by actual people not words put in a generator.",0
I believe it is time for me to leave. I’m tired of this. Of being nothing and meaning nothing to anyone. Everything will be the same when I’m gone.,0
"I'm so tired. I don't want folks to vent at me for a while, but I'm always too afraid to tell them to stop. I've got enough of my own head problems right now. But I still feel guilty asking for time to process them. I'm just so entirely overwhelmed by everything.",0
"I'm tired of being nice and ""understanding"" of people who do nothing but spread slander and harmful shit about us. Fuck you entirely. Fuck everything you stand for. Fuck your narrow idea of queerness. If you're not for ALL of us, you are for NONE of us. You're a bigot, a grade A certified bigot.",0
"Haven't felt like myself for the whole month really. A lot of things have been changing and trying to make myself a schedule that will allow me to do everything I want to. And stress isn't helping but outside of a miracle wiping away my biggest stress factor, I'm just tired all the time. Bluuuuh.",0
"❤️❤️
Already tired today. Everything in me wants to rest but I'm on a deadline for several projects and it's going to cause me more stress if I don't make some progress.

All of that and trying to book clients + apply for jobs. *sigh*",0
"I have been barely hanging by a thread since the end of 2021. Exhausted doesn’t even begin to articulate the absolute agony of everything crashing around me. I feel so weak, and I’m so tired. I just want to lay my head down and close my eyes because anywhere but here would feel better",0
I'm tired. I'm hungry. I'm horny. And I'm kinda scared. I'm scared of the new millennium and everything new.,0
"I really don't understand the reticent for calling out that which is evident to an ant by the press. He's a Nazi, they are Nazis, these are concentration camps. The GOP is complicit. Not difficult. What will they do? Cry on tv? Who gives a damn. I'm so tired of the msm both sidesing everything.",0
"I like it a lot, but there are at least a half dozen people I had to block, lest I see their idiotic takes on everything over everything, it’s infuriating. I don’t MIND ZRB, but have never gotten ANYTHING from their posts, and I’m just tired of it being prioritized over everything.",0
"I'm tired of having to self reflect
Trying to remember everything I did wrong and didn't see",0
"I stole the adobe suite and have zero regrets over it when they do shit like this. 

I'm so tired of every company doing whatever they can to make the line go up at the expense of everything else.",0
"I’m at the point where, all I need to do is own the Malcolm middle complete series, King of the Hill and then just pay for ESPN. Otherwise I don’t need streaming services:
I can rent everything else. 
I’m tired of advertisements. I’m tired of AI. I wanna own what I watch. 
And use the library.",0
"i'm so tired of this shit sandwich we call life sometimes. 

no, not life in particular, i'm not like suicidal or anything. But just... the everything. It's so fucking exhausting.",0
forget everything else. is there anyone who can spare just $5 so I can get some Tums? heartburn is a bitch and I'm getting kinda tired of it. ca venmo paypal stephaniebri22,0
"Hubby is doing quite well! Me on the other hand as struggling with side effects of Cancer treatments. Hopefully they will figure everything out! I’m still tired, but so is my husband. We will get through it! Just been trying to learn the ropes over here! 💙💙🫶🏼💙💙",0
"Hour 14 of Monthly Financial Close:

Why does everything keep exploding in my face? I'm so tired, but everyone keeps demanding I tell them what to do. OH NO THIS ALL HAPPENS AGAIN NEXT MONTH 😭😭😭",0
"i’m so tired of waiting to progress myself into a better life. i’m tired of waiting until i have enough money. i’m tired of living miserably because everything is expensive and i don’t get paid enough. 

i’m tired of not enjoying life.",0
There’s nothing to grow and learn from. it’s the voters who need to grow and learn. They are the ones who are responsible for this. I’m sick and tired of people putting their heads in the sand on purpose and then blaming everybody else for everything that goes wrong,0
"Has anyone else grown tired of everything being digital?

I love working with my hands, creating something I can hold, combing through old notebooks. I'm going to focus on that more.",0
i’m about to purge my closet and am once again tired of hiding behind all-black-everything as a security blanket rather than a fashion choice. i see lots of lime green and bubblegum pink in my future 💚💖,0
"It's been a rough week... Today's post is a longer exploration of a topic that came up in yesterday's because I need some time and space to be bitter about NaNoWriMo (the organization) completely messing everything up over the last year. I'm So Tired...
broken-words.com/2024/09/13/t...",0
"“THAT ITS ME! THE ONE WHO HAS TO PAY! FOR HER DEATH! ITS ALL! ON ME! AND IM! And I’m… I’m so tired of everything.. even myself.. it hurts… it hurts so much”

Asmodeus screamed before breaking down into tears, his voice echoed the grave yard..",0
Of course he did. I’m beyond tired of him getting away with everything.,0
Biden committed 7 felonies buster want him locked up and held accountable he gets away with everything I'm tired of it,0
"I'm so fucning tired of the don't vote narrative... Especially the people who fucking acknowledge everything will get worse under Trump but still fucking insist you don't vote because ""There needs to be red line"" or ""We can reward the democrats""

Do you think voting is a fucking favor you're doing?!",0
Agree with everything written in this article. I'm tired of her denialism.,0
"He's doing a bit better now, but as we went to go to bed, EMS pulled up next door. My amputee cousin is in septic shock, and going into the ICU. What a damn day, on top of an absolutely vile year. I just want a break, even for a second. I'm so tired, and trying so hard in everything i do. Damn.

3/3",0
"The Cat was making noises so I think oh no been asleep so long he's out of food or water

It hurts to move and I am still over heated

Everything fine. I turn back to bedroom he is sleeping in my spot

Villain you fucking villain 😭 I'm tired I hate youuuu",0
"I lost everything last year…I lost everything again this year… I’m just so tired and overwhelmed… and the fact I’m going through all of this alone really just makes me want to isolate myself.

This is fucking depressing…💔😞",0
I'm just tired of the constant having to over explain everything.,0
I'm just sick and tired of the same old people on everything else. I need some new people to argue with lol,0
"This is why I'm tired of people who feel like everything will change if only we did X. 

The moral of 2024 is that we just don't know what works at this point seeing how that campaign somehow cruised to victory.",0
"I’m honestly just tired of pretty much everything man

Bruh this life too hard 💔😪",0
"I’m so tired of living in unprecedented times. Everything is “like never seen before”
Can we have some precedented times? Please?",0
"Tired of the ""visual novels aren't games"" takes, I've decided to declare everything is a game until proven wrong but guess what, in trying to prove me wrong, I'm right because that action would make it into a game :)",0
"@kellypaladin.bsky.social  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"@clairerianhard.bsky.social  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"Not saying I'm suicidal but if I got hit by a truck tomorrow, I'd feel nothing but relief. I just want to feel safe and loved. I'm tired of being attacked verbally on real life by my boss, my family, and now even with people I thought were my friends.

Everything hurts and I'm just sick of life.",0
"@michaelar10.bsky.social  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"@sahilbajaj.dev  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"Not everybody will go out of their way to pay attention to things outside of their comfortable little bubble, but entertainment can be a gateway. Not gonna lie, kind of teared up when everything clicked. Maybe I'm just tired. I am. But, seriously. This is big.

www.youtube.com/watch?v=KDor...",0
"I write a werewolf series because I was tired of the alpha male, romance, non-horrific wolf form, college age female running around in a midriff sacrificing everything for her pack tropes. 😑 At times I wonder if I'm the only one? 😩",0
I’m so tired of guessing games with him. We know he’s a criminal & cheats. Maybe he’s admitting to something or maybe he’s just talking in nonsense circles like he also does a lot. Who knows. Does it really matter? It’s not like anyone is going to do anything about it. He gets away with everything,0
I’ve mentally hit that point of unemployment where I’m just over everything. I’m exhausted. I don’t talk about it because nothing has changed and while people can sympathize with me — there’s only so many times you can say something is messing with you until people are tired of hearing about it.,0
"This clownfuck is going to get so many people killed and boomers will put him on a fucking pedestal for it purely because of his last name

Everything is stupid and I am so tired of just... existing 

if there are any stray meteors out there looking for work, I'm available for a 1-on-1 meeting",0
I’m so tired of how dumb everyone and everything is. People for real can’t read above a sixth grade level and it sure shows.,0
"[persona 5 roleswap AU] butterfly effect 🦋🃏☕️ (1/2)

a repost of my Antithesis comic! Drawn in Oct 2021, posted July 2022 #sicklyart #p5 #akeshu #shuake",0
"Or saving the Democracy for future generations. They clearly didn’t care about saving the planet or saving Palestinians or Ukraine. Nope. They just wanted everything to be about them and because it’s not, they sat out. I have ZERO sympathy for them. I’m fresh outta f*cks for them. I’m tired of being",0
I feel like such a burden on everyone constantly and I feel like I can’t truly exist in anyone’s life unless they know everything I’ve been through so they can make an informed choice to have me be part of their life or not but I’m so tired of my traumas being all I am. I want to be a real person.,0
I'm tired of complaints about everything being Woke because a whitey ain't the lead.,0
"I wish everything just said ""404."" I'm tired of seeing paragraphs long messages about something not loading. I don't need to read it in the most verbose way possible and I don't need to have you tell me to restart my router or whatever the fuck when your site's down.",0
"2 episodes into ""Recovery of an MMO Junkie"" after stumbling across it/knowing nothing, and I'm really liking it so far.

Amusingly, as a guy in his mid 30s, somehow ""former office worker in her early 30s who's tired from everything with anxiety/social issues"" is more relatable than I expected, lol.",0
"It's fucking terrifying. I'm tired of always having to struggle so hard. I was out of anything to give over a decade ago.

Everything since has just been piling burnout on top of burnout, & I'll probably never recover any of the parts of me I held dear & lost.

I am so tired. I just want to be safe.",0
"I’m also tired of people who follow me over there arguing with me because they take everything personally. 

“Kosher food isn’t as expensive here.”

“WELL IN NY WITH 8 KIDS”

“Uh the original post says ‘major city,’ so not specifically NY, and also it says 4 kids.”

“WELL IN NY WITH 8 KIDS”",0
"Oh good Lord I just saw a #KamalaHarris supporter (I voted for her too) saying ""we were right about everything"" can we not do that please. I'm tired of hearing some past politician was ""right about everything"" because guess what, darling? 

No
Fucking
You/She
Were/Was
Not
❕",0
"I'm sick and tired of everything now. I just want to be in a bubble, away from everyone.",0
"I'm tired of seeing those posts from political types telling us ""Don't be mean to regretful MAGA voters or they won't join us"".  Fuck off.
We lost. We lost bad. And we're suffering the consequences of it. And it was those Trump-humping bastards who did it to us. Everything they're regretful for now",0
"Ok so small rant

I'm genuinely tired of dealing with trauma because one person I believed I could trust with information made it all public (this would obv cause my trust issues) and it hurts even MORE that they're continuing to get away with their actions while I lost everything bc of them.",0
Actually that explains why I got tired of Animal Crossing after I've already unlocked and completed everything. I'm not as motivated by designing and just vibing,0
Unpopular opinion but I'm kind of getting tired of seeing that game who got all the awards. Just because it's blanketing everything I see.,0
Our firm uses key cards at our current building but we’re moving in December and we’re switching to a fucking phone app to get through doors. I’m so tired of apps for everything! Just give me a fucking card!,0
"It took a lot of muting and one random block but I think my feeds are mostly safe again. Idk when I’ll unmute a lot of it. If ever. But right now for my mental health, this is what I have to do. I’ve spent the past 5 years fighting, not to mention everything before that, and I’m just damn tired.",0
I hate this week. Monday was great and every day after that has just been getting worse. I'm so tired of everything.,0
I’ve mentally hit that point of unemployment where I’m just over everything. I’m exhausted. I don’t talk about it because nothing has changed and while people can sympathize with me — there’s only so many times you can say something is messing with you until people are tired of hearing about it.,0
"This clownfuck is going to get so many people killed and boomers will put him on a fucking pedestal for it purely because of his last name

Everything is stupid and I am so tired of just... existing 

if there are any stray meteors out there looking for work, I'm available for a 1-on-1 meeting",0
