text,depressive
"I'll be hitting the road next week to talk about my new book, Rose of Jericho. Come see me! I feel kinda silly talking to empty rooms. Dates and times here: us.macmillan.com/tours/alex-g... #booksky",0
"traced a photo of myself wearing my #bodybraid for my latest #pngtuber model update because i thought it looked extremely cool. the buckles aren't real, i just added them for ✨Artistic Flair✨ lol

I feel like it's missing something but idk 🤔 upper arm area seems empty🤷‍♀️

#rahituber | #wip",0
"Glastonbury 2023. Elton John. I really don't like the Pyramid, and I'm not a fan of huge mega shows. We ended up here because the rest of the festival was weirdly empty. We passed several sets that were half full. More in alt. 
#glastonbury #festival #glastonbury23 #photography",0
i feel awfully empty,0
How I feel watching the rest of the Oscars knowing Nickel Boys will walk home empty handed ☹️ #oscars,0
"I look nice, and feel nice. - Basil.",0
"This video/sketchbook is so relatable. I've been in a bit of a rut for some months now (not 2 years, but...) and have periods when I just don't feel like touching my sketchbook at all.
also cursed pages.
and pages demanding to be empty.
www.youtube.com/watch?v=lvOp...",0
"Last i discovered an error on my last car payment and instead of $400 they took $4000.

I barely had enough to cover rent in my savings and now my banks are effectively empty.

Don't feel compelled, but if you wanna toss me a few bucks to buy food that'd be cool.

Venmo: slate-schwertner",0
Good morning BlueSky.  I don't feel my photography skills come close to catching the majesty of the sky this morning.,0
"I live in a house
That breathes
But doesn’t feel
#poetry #poem #poet #writer
#poetrycommunity #writerscommunity",0
"I have this issue with art composition where I can’t have it be lopsided or have empty space— if I’m doing a sketchbook page style thing especially, I feel compelled to Fit all the components of it together like puzzle pieces and fill as much space as possible",0
"And I feel like such a tinfoil hatter when I think about it, but something was way off. His rallies toward the end were sad and empty. Trump made reference multiple times about not needing votes. It makes me worry about future elections. And recently he’s been saying there was cheating in 2024. 🤷‍♀️",0
I just feel like putting everything in big ol trash bags and giving it all away. Leave this place empty and start anew w/ only the utmost necessary and basic items,0
"#svt_avatar #svt_ocs

They found our limbs caused us too much pain
Oh, so they cut off my arms
And they cut off my legs
Now I'm wanderin' around and I feel out of place
I would like to go back to-",0
A dark day. Ernie has left us for the great game table in the sky. I have made a post on Facebook but here is another. He was so gentle and kind to me and he kept his spirits up till the very end. I feel empty. 😩,0
so many nont nonop transmasc ocs where are the beautiful boys that hate their body so they utilise clothing to hide it and etc etc i feel so alone in here the room is empty,0
"Sometimes I feel like screaming ""somebody do something!!!! "" really loud. Maybe I'll go find an empty stretch of woods somewhere.",0
"gonna force ""before bed time drawing time"" bc i want to break bad habits of just being on my phone but also I need to draw i feel so empty wah

and it's all on me bc of horrible time management skills lol but im gonna try ugh i still need to learn how to draw Harry/Kim in the Fifth Element >:(",0
"the anime is almost done and i rushed reading the manga to see the final part dhjahdj

it feels empty, but it's not sad

it's just how it works

and how im feeling jealous at some parts aaaa i love stories that make me feel like this /pos",0
"I finally managed to feel the waves pushing me to kms to recede. In the end, the sun came up, I fell into an empty sleep, and I woke up again, going into my day like nothing had happened to me. I don't know what it means, but I do know I mean it when I say I am thankful I could wake up today.",0
"I am ashamed to be an American, I have been ashamed of the actions of America many times in my life but never have I been ashamed to be an American. I feel so empty.",0
"This seems depressingly true. What underlies it, I think, is an unquenchable unhappiness that Trump, Musk and many of their followers feel brought on in part by runaway consumerism and the completely empty existence that excessive technology brings. The only answer for them is to destroy everything.",0
"Feelings are key to my work. I want to explore our shared human emotions through color and motif.

Title: ‘Wandering’
Size: 18x26 cm (7x10 inch).
Medium: Gouache on 300 mg watercolor paper.
Years: 2020-2024.

#expressionism #art #painting #gouache #mentalhealthart #psychology #color",0
"I feel this so hard! The tank goes empty even when you feel raring to go, and you have to go refill the tank even though all you want to do is draw. And in the meantime you're like ""who am I? Why do I bother??""",0
I go pee. I pee until I feel like I'm empty. I put a tampon in. 10 minutes after I have to pee again and I can barely hold it. Please no,0
"The silent, empty streets were eerie and soothing at the same time.

The air felt cleaner, I don't know if that was really the case or not.

I got really sick, I was made redundant, I moved houses twice.

My lungs feel less able to take in air, I have struggles yawning.",0
https://bsky.app/profile/bblux.bsky.social/post/3ljdp64obls2w,0
,0
"I feel like maybe only @joequinones.bsky.social will appreciate this as much as or more than I did. Found this lot at an auction on Friday night.

Two were sealed, two were ""empty"". I didn't get a chance to properly preview, so I was bidding blind when they brought it up.",0
"I couldn't watch longer than when Al Green was removed. This, as everything that comes from 45, is for himself to soothe his fragile ego. He says the self-comforting things that make him feel good. He's an empty vessel that will never be filled. In reality, he knows he's a fraud.",0
god in a year when i finally hit 110 and can stuff my face with empty carbs its gonna feel so fucking good,0
"a longer one today 😌 this fic is likely to undergo significant changes before i post it. i can't make up my mind about stuff!

#wipwednesday #stsg",0
Still my favorite example of Orion not just standing there silently to the point I had to rewrite it for my sanity,0
"So I plan to stream again tomorrow (5 pm CET/UTC+1) and thought I'd go for a thing again I did back in 2020! If you have any ideas, feel free to drop suggestions. I wanna say it can be any character from a TV Show, movie or video game, but with a cartoony style preferred! :3",0
,0
,0
,0
,0
,0
"For ADHDers we talk a lot about having hyperfixations, but I see very little chatter about the periods when you don’t have one. The void between hyperfixations and how empty it makes you feel. Hyperfixations are like a dopamine mill and it’s hard to get excited about anything when you don’t have one",0
"For me that version of ""efficiency"" feels utterly empty, just busywork begetting busywork, because it's not animated by any sort of creative spark or purpose, which I associate with humanity. But she doesn't feel that way. It's just a fundamental difference of perspective",0
"I mean community posts are nice, but they always felt a bit empty to me.

Like there is a lot of engagement but it doesn't feel genuine.",0
"If you didn't know better, you'd think these were the words of a hardcore Republican candidate",0
"""Overgrown and totally empty, so bring a lamp for studying late into the night. A little hard to sleep well because of an eerie music. Weird Daoist showed up yelling at me to leave. Ended up failing exams but hooking up with a cute fox girl. I feel really tired now. ⭐⭐⭐""

#LiaozhaiReviews",0
"I painted this at the start of Putin's war, in support of Ukraine. I feel impelled to share it once more now that the US has shown exactly which side it stands on.",0
"#WIPSnips
I really thought this would be there more often, considering how Milos and Alex feel about each other at this point.
Milos gets free food at work. It turns out there are some real upsides to becoming a bioweapon.",0
"I feel exactly the same

Also imo it’s weird that a country with a lot of near-empty land that experiences basically zero natural disasters doesn’t have that many (literal) nuclear power plants??? two birds one stone here",0
"#writingtrain
Thank you for the tag! My four proudest works are below (I write spicy things, but I'll keep it the post PG)
(Don't mind if you've been tagged before)
@discodeviant.bsky.social
@thedaffodilsbard.bsky.social
@tavyliasin.bsky.social
@lilmourningstarr.bsky.social
@elfvamp.bsky.social",0
"Sometimes,I'm too complex for myself 
There are days my head still wants things my heart isnt open too or is that backward?

All I know is my heart is damaged & it can't take the constant breaking.I truly feel like a grave,
dark &cold,
alone &numb,
empty &broken

~Poetry by Ms.Darkside ©️ ♡~A££¡€ ♡",0
,0
"for the first time in months (when the graves' flareup probably started) i can't feel my heart pounding in my chest 24/7. which is still really weird? i kinda forgot that that wasn't normal, and i keep having to check my pulse because it feels almost empty to not have that sensation all the time",0
still just taking it eacy but Heavy Petting Content Warning irs crazy that wasps get both penetrative and receptive genitals so I always thought with the amount of motivation and energy it takes for most of them to bother with mating getting your shir Rubbed would hopefully feel good as fuuuuuck,0
"𝑺𝑻𝑨𝑹𝑬𝑳𝑰𝑪: 𝑳𝒆𝒈𝒂𝒄𝒚 𝒐𝒇 𝒕𝒉𝒆 𝑷𝒓𝒊𝒎𝒐𝒓𝒅𝒊𝒂𝒍𝒔

✨⭐️✨

“I’m Veyla, the Starelic, after all. If something’s broken, I’ll fix it! If it’s doomed, I’ll un-doom it. And if fate says otherwise? I’ll argue. Loudly. With explosions if necessary.”

💖

#WritingCommunity #Authors #Writers #Sapphic #YA #SheRa #LGBTQIA",0
"took the plug out and i feel so empty now 😭 someone should come take its place, and maybe creampie my ass too, like pretty please??? 😩 #nsfwtwt #goodgirl #curvy #anal #thickthighs #chubby #fatass #pussy #buttplug #horny",0
"Ah, fuck it. More #OFMD #WIPWednesday - have the entire opening of my Taskmaster AU. 

(Note: a 'straight man', in comedy terms, is usually the person who sets up jokes for other people to do the punchline & get the laugh, or is there for other people to make jokes about)",0
I don’t know how I’ll feel if the next admin persecutes the Cheneys in some way?  I hope maybe amused at least but “empty” feels more likely right now.,0
"The fact that Bsky is basically empty makes it feel way more like early twitter. Just gonna talk about stuff like “I had a great sandwich today, it was prosciutto, pesto, mozz, tomato, lettuce on a big fresh croissant.”

Just the content you find on bluesky dot somethingorotherdoesanyoneevenknow?",0
just finished arcane i feel too empty what am i gonna do now,0
I know MLS has a pretty short off season but my Saturdays feel so empty #fccincinnati #mls,0
You can feel empty while being full of me. What am I?,0
powered through the locked tomb in a month and now I feel SO empty,0
I like bsky a lot but I feel my account so empty now 😭,0
i miss gabe so fucking much. i feel so empty without him...,0
"I like BlueSky, although it's almost empty here... It reminds me of the endless night sky, filled with stars and planets.

This is wonderful harmonious music for all those who can't sleep.
May we all feel healthy and relaxed in the morning.

Rebirth"" - Brunuhville  
Winterwolf - YouTube",0
"let's play a game: what's your fic author starter pack? 

what are 4 fics (or fewer) that you’d tell people to read if they want to get to know you as a fic author? ignore hits, ignore kudos — simply vibe.

ao3.org/works/52211680
ao3.org/works/41956665
ao3.org/works/48187579
ao3.org/works/42101745",0
"“everything eventually looks the same, you on your knees, begging for the rhythm of catastrophe.”

stumbled across this gorgeous haibun by @justinaoba.bsky.social
in the new @anmlymag.bsky.social. ✨

#poetry",0
"She signed with CAA & they helped write this speech so she can command high speaking fees.

I don't mean to be cynical, but it's the truth. If she wanted to fight, there's a fight right here. Instead it's empty aphorisms & platitudes about fighting that feel good then melt away in the sun.",0
"Sorry for the lack of posting, I feel like this site is getting a bit empty lately 😔",0
"I feel lost and empty. Once again there is a hole in me.
Weak and frail but still here. I dont know where i should go or what i want to do.
A failure in many regards.
Shaped like a human.",0
"I feel honored at the influx of new followers. I'm happy to follow back, but I do glance at your profile for common interests. If your profile is empty, I might pass you by.

Me: bicycles, climate change, transit, equity in transportation policy, land use, No on California Prop 33, Yes on 34.",0
"friend, jokingly: ah man right in front of my crab rangoon? ha ha

me: you're telling me a crab ran this goon? lmao

ted: ashley left. she took jeremy and wallace. i never realized how big our place could feel, how...empty",0
"USA Hockey is the last thing I have to feel proud of as an American. In 2010 the golden goal made me cry. No shit, I legit cried. Today I feel hollow and empty. I want my team to win, but I doubt I’m going to feel much regardless of the result. I hate what’s happening to my country. 💔",0
"It's weird how empty I feel...

After I poop.",0
"I don’t have any of my friends following me on here, and then my Twitter is currently broken. I feel like Will in the empty living room right now 😭",0
I did one of these six character prompts a few years ago and had a lot of fun with it and figured I’d try it again. If you guys have any suggestions feel free to throw them my way!,0
leoncore:,0
There! The space between the cockpit and the box looked empty and incomplete so I added two booster engines. Figure Vader would definitely add some podracer jets to his truck! Kind of gives it a Razor Crest feel now too.,0
"a feel a little sad i never got involved in empty spaces, but i have someone who very much was so it evens out",0
"They legit cannot understand things outside of their narrow ass view.

Working people voted for someone who made [empty] promises to them and made them feel heard.

If someone ran on leftist ideas I bet it would look different!",0
I don't have energy or motivation for the upcoming week. I just feel empty and exhausted.,0
"Must feel empty there, after it got banned here I was thinking maybe I would miss it but I really don't. I even unsinstalled the app and don't intend to go back ever.",0
Currently doing 50 hour weeks at a place an hour and a half away from my house but if I don’t work on My Projects on the weekends I start to feel empty inside 💀,0
"the more i study happiness the more i feel that it's not something you can go get or that exists out there. you keep looking at a half empty glass and trying to fill it up, but the glass just gets bigger, it doesn't fill

the trick is to look at the half that's full, and realize how much you do have",0
I feel empty and hopeless,0
"As much as I enjoyed putting the old text on this cartoon, I can't help but feel this is the escape from Twitter and finding nothing on the other side",0
One of the poems I wrote for my lost babies,0
"@MattAlwayswrong i also feel like I am being gaslighted by my ex.  little things disappearing, containers suddenly becoming empty, etc.",0
"Yeah. I fully agree. Coming from “Old School Internet” of chat rooms, message boards, & long form online journals I usually feel empty/let down by this platform. I started a blog & a Flickr again & already met several others I talk to regularly. I can’t seem to find the chatty ones here tho.",0
"I'm just nauseated because I took a gummy on an empty stomach and this brand always makes me feel like I am going to barf for a while anyway. Still worth it for the pain relief though, this arthritis flare sucks. Most of today kinda sucked though tbh bc I'm also dealing with sensory overload. 2/3",0
"I get why it would be to some people
It just felt like a nothing burger of a game to me
No round felt fully satiating and so I guess the idea is ""well I'll play another so I feel satisfied"" but I instead just said ""I'd rather play a game where I don't feel empty after a round""",0
feel like i should think of a post but my mind has been almost empty for like 12 hours,0
Why do I feel so empty?,0
I feel like our empty net strategy is an abject failure. I know we’re the only team left in the NHL without an extra manned goal. I’d also assume we’ve given up the most empty netters.,0
"I wish I had some help or advice to give but I don't have much as I feel the same. Maybe a few days break from social media? I dont know. I hope you take some time for yourself, though. Can't pour from an empty glass.",0
"He saw the writing on the wall and was suffering through it all. There's good weight in things he said lately. Despite things in the past those words are worth listening to.

A lot of us are here because of this man despite good or bad.... But dragoneer is fucking gone. I feel empty at the thought.",0
"Film selection, ticket cost, and concessions cost. 

Not to mention a lack of marketing that's likely to reach me. Traditional ad campaigns are annoying, and feel empty. I often want to watch movies I've heard about, that I've heard are worth a watch (not always good, but worth my time and money)",0
I feel like one thing that we have to keep in mind is the fact that this trailer was from very early in development (since it started around 2009) which is why some things look kinda empty and unpolished. I still feel like Sticker Star would’ve been much better if they went in this direction.,0
Bro I can now feel comfortable posting here every day because its no so fuckin empty.,0
"I feel like I'm still detoxing, I keep scrolling and I don't see the bullshit and I feel somehow empty",0
"Leadernim is so wise

I feel the same... loneliness is a human state. You can be married, have a lot of friends or lovers but still feel lonely and empty.",0
"If you see this, post a unicorn you've painted/drawn

No a I please.  Ever.

#mlp #FriendshipIsTragic #TwilightSparkle

Actually, now I feel bad breaking the Twi train.  Here's a vent piece I've made of Twily",0
"There's a dead, empty lot where my town's Burger King once stood after it violated health regulations. Just an empty lot with a stripped Drive-Thru sign. I feel the urge to spit on it.",0
"I was warned that You were scary, but I remember when we met you showed me peace and silence. 

I feel so empty now, You drifted away and all the noise and chaos back. I made a promise I would look you up.

I will never forget all the fake cries and shame I felt. But I still want You back.",0
this is not prosocial behavior,0
"Ugh, trying out anti depressants again and my drive to do anything has been sapped. Also my sex drive is gone. I know I should stick with it, but I feel extremely dulled and empty. Maybe it'll get better over time?",0
"had a surprise visit from dream character one and another last night.

now i just feel empty",0
"I feel like the worst set of words a Game Show Contestant can hear is this: Thank You for Playing.

It’s such an endearing but empty thing to say. Like, Biiitch, if you don’t give me a Souvenir and $1K in Travel Fare to get my ass back Home, I don’t wanna hear it!!!",0
Why does it feel like I am so fucking empty lately fr 🤠,0
"While we've only talked a few times, I dont think you've acted weird ever! And I think I also understand how you feel, even if these just feel like empty words of comfort I think you should still know that you're not alone!",0
when things seem really dark and like this world is cooked and i feel empty and hopeless i remind myself that at least i exist in the same timeline as declan rice 🍚 thats my rock,0
You know the feeling when you wake up and just want to get pounded all day!? Well that’s how I feel right now. Ass feels empty.,0
#they feel sympathy for how empty my life is and I feel sympathy for how crowded out their life is,0
"The Ubisoft open world model and its consequences...

Empty space with collectibles and radiant events in between to fill a catalogue.

There are so many games which I feel like would have been so much better if they just...weren't an open world.",0
"Marvel Rivals is a lot of fun, just finished playing and am gonna get some sleep.

My only issue is how empty it can feel at times in terms of team numbers. I feel like it would benefit to add one or two more characters to each team.

Night y’all, gaming account with the pngtuber coming soon",0
Welp. Did the thing again where I drank too much coffee on an empty stomach and now feel like my brain is in another plane of existence.,0
"I finished listening to the Hunger Games books today and now I feel empty.
Someone recommend me another book series to get to, please!",0
"I feel that. It is just another modern social media platform and social media these days is, overall, pretty empty or even draining.",0
I feel like we are screaming into an empty void and it’s being avoided because stolen election is a GOP talking point.,0
"everything I make looks like big empty blocks of color! and the gradients look so cheesy! how did old magazines do it?? do I need 10 more embossing layers???? I feel like im just putting squares with strokes everywhere!!

the magazines:",0
I see it now as treating my future self to spaces I feel more comfortable/happy in. It’s still hard at times to motivate myself to get moving but I focus on aspects I enjoy of it during the process (and good music!)This comes from a person who a year ago could barely empty a dishwasher haha,0
"The corks have arrived, so mead has been bottled! The floor corker was definitely a good investment, 10/10 easy

This one was dark toast soaked, and is tastes like luxury. Incredible mouth feel, honey character foremost with a nose of dark flavors

13.5% abv, 1.002 final gravity",0
"It’s genuinely unhealthy that I have no other outlet for my emotions anymore. I try to draw, I tear it up. I try to play a game, I rage quit. I try to watch a show or movie I enjoy and I just feel empty.",0
"Need something on here lol
Empty spots aren't in feh yet and I didn't feel like grabbing a main game icon
This is what I do when I'm bored lol",0
"Good morning #WitchSky and #TarotSky, I pulled some cards to figure out why I freeze when to trying to take meaningful actions that would make me happy on my career path and these cards have made me think quite a bit.

A brief interpretation in the Alt Text.

#ShadowWork #Journaling #CareerGoals",0
"i kinda feel like i left my viewers empty handed tonight and it's eating at me 

welllll i'll be back Thursday! more iron man challenge attempts and if we're friends and you wanna join in just lmk",0
"#bb26.5 Bryson DR- ""Right away, Mikey is just- Man's happy to be here. I'm here for it, yo, let's go!""

Stephen and Mollie sneak off into a back room, put bags on empty beds, and share a celebratory hug.

Mollie DR- ""I'm already digging this guy's aura. See what I did there? I feel a connection.""",0
"Got to the 10K mark, didn’t feel like the tank was empty… so I tacked on two more.

#running #treadmill #ifit",0
"This has ""I know what you're thinking.  Did he fire six empty threats, or only five?  [...]  But users, this is X, the most powerful platform in the world, and it'll blow the truth clean off.  You've got to ask yourself one question: Do I feel lucky?  Well do ya ... CUCK?"" energy.",0
"i mentioned having an interview lined up finally. i dont complain about it here because i use bsky to empty my head, but it has been brutally confidence breaking to feel very very qualified but have so much trouble getting anyone interested in talking to me",0
"i feel empty, might reread that bokuaka fic again",0
"Hello Bluesky people, we are new here and so this does feel a little like I am posting to an empty theatre, so please share in your circles.  www.thenakedwatchmaker.com",0
"Today, this is how I feel after a fucking shit day... Alone and empty and freezing:",0
"I’m absolutely drained emotionally, and I don’t know what to do.

My hair ""style"" is currently falling apart, and I feel like sobbing because it’s too much right now, but at the same time, I’m utterly empty. Great.",0
"So I've been playing Ashlands for several hours now and I feel that something is missing in terms of it's biome.

It almost feels empty despite having stuff all over. For instance, the ruins are rather interesting, especially the large cathedral/castle ones, which I really like.

#Valheim",0
"It felt like if MySpace had a baby with an empty mall.
It didn't feel intuitive.
I never saw a post that I felt interested in.",0
"Were all stars to disappear or die, 
I should learn to look at an empty sky
And feel its total dark sublime,
Though this might take me a little time.

@pfrazee.com  💕",0
"sorry if this is depressing, but i really need to vent here. i got friendzoned yesterday and since then i have been feeling really empty. i’m trying not to show it as i don’t want to worry the other person, but it’s so depressing to me. i wish i didn’t tell them my feelings. i feel like i ruined it.",0
I feel a little sad and empty that I don't hate anyone like Kendrick hates Drake,0
"An #instant you were there, the next you were gone. I wonder.if it's always like that.

I feel so empty.

#mpotd",0
"Southern Backyard Blues by me
Cw: death",0
"Oh, I love me some Bananas!!! 😍😍😍 I’d empty a bank account for that man and Josh. 😂 Jordan is also another fave but I feel like he’s been really lowkey this season - granted, I’m several episodes behind so something could’ve shifted by now.",0
"I'm not going to retweet chain statements.

I'm not going to say ""thoughts and prayers"" style empty slogans.

I do not care what you need to do in order to feel comfortable with yourself.

I. Care. Only. That you kick as much ass as you can.

Trans rights are human rights. No one can police minds.",0
"Also been wanting more and more to embrace being a horny freak but I don't know if it's my health or depression or something but I've been unable to feel like being a breeding machine for a while.

Life feels a bit empty atm.",0
"Here is the empty version if anyone wants to do it as well. 
I don't know where the original is from really, if anyone knows, feel free to let me know and link the original.",0
"🚨Walking out at Old Trafford—what’s that feel like? Hard to describe?

“Yeah, but before every match, I’d walk into Old Trafford alone when it was still empty. It’s an iconic place. If there's one thing I miss right now it's Old Trafford.”

❤️🇳🇱
[@SabiosUnited via SEG]",0
I'm trying to move into a more productive mode of thought but I feel like it's going to take a long time. Right now I'm just empty.,0
"This is true enough, but I feel like the ACTUAL danger is that a system that's illegible to the average person will inevitably be prone to sabotage: political arsonists can use the illegible parts as empty nodes where they can lie, pretending there is something insidious, and the lies work",0
"It's appealing, up until I have to deal with the fear of STD's and stuff and then I just feel... empty.",0
"UPSETTTTTT for many reasons. It’s so complicated, I feel like it’s very bitter sweet and more bitter than sweet 😭 if I learned anything from this show, it’s no matter how small/big a dream or how hard you fight to have hope, it can be snatched & you can still never achieve happiness. I feel empty 😭😭",0
"My one resolution at the start of the year was “no new projects.” After a decade of taking on probably too much, I decided to just “be” this year.

It was relaxing… but, I don’t know, “empty”. Just didn’t really feel like myself.

So back to imagining, creating, doing. This time with more breaks.",0
"I put my hands inside an empty jar of Nutella, just to feel something #life",0
"I feel so at a loss of words today that I can't really console my friends who are deeply upset. I can't even really think of words for this post that don't come of shallow or empty.

Try to keep your heads up ya'll.",0
Adjusting to being here instead of Zuck Land is going to be difficult. In most cases it will feel like I'm talking to an empty room. But maybe I'll get used to it. I was never a big twitter user either so I can't really bring over those use tactics. 😆,0
I feel like I need to go sit in an empty beige room for a few days,0
"Fleshing out the world-building for my trilogy is injecting some new life & passion into me for this project. I've always loved the world I created, but it's always felt a little too empty? And this is making it feel alive, real. I'm excited to actually go in & implement these things in draft edits.",0
"I feel like I've been here. Maybe in dreams?

5778 - The Slope Walk, Magnolia-On-The-Ashley, Charleston, S.C. (between 1889-1902)",0
"I don’t know what I feel right now, I just feel empty, that’s all.",0
It's finally getting to be good running weather! I went out for a 3 mile run which is the longest I've run in uhhhh probably a lot of years. Did not feel any joy in the act itself but I do like how my jaw unclenches and my mind goes empty when I'm running,0
"The avenhill tag on ao3 has just been so empty this month and I could fix it with something that's practically done... And I also wonder if I should post some of my shorter pieces... For some reason I just feel like ao3 needs a minimum length to be worthy, even though that's not the case.",0
"I feel empty but i also feel some happiness.
Thinking about ghost stories/spots, occult and drawing makes me feel good",0
"10 sets of 10 reps for each move. The first three moves i was so pumped for, once i got to the back extensions and barbell curls is where i started to feel sick bc i had not done that many sets or been there that long on an empty stomach. I didn’t even have a pre-workout. Just pushed on mentally",0
Sorry I ate all of your fries I just feel sort of empty inside,0
"I used to be so happy here. Now I just feel so ground down that nothing matters anymore. Maybe its just the company, maybe its just a sign of the times---maybe a combination of the two. I don't know how to fix myself. 'Work to live' is no longer enough--even hobbies are empty -->",0
"I feel a bit sorry for the well-meaning folks who signed up for twitter after Leon took over and had to pay to join, only to see the joint empty out. As far as the trolls, maggats and bots left there, enjoy yourselves!",0
"I finished my dissertation 🎉

...but I feel kinda sad and empty? What do I do with myself now it's done 😭 my precious autistic routine is no longer needed",0
New social media platforms feel like empty museums where they just invite the guests to decorate the displays with spraycans and I think it's one of the purest forms of art.,0
"I posted this with other purple art, but I feel like it deserves its own post because I really love how it came out.

Familiar Charging - remember to let your familiar nap by your wand for proper magical charging!

My original Procreate art. #bskyart #fantasyart #wizardfamiliar #witch #cat #catart",0
"I love this formular, it made coming out to my friends easier and telling them how I feel about different terms and wordings. It might help you too!!#nonbinary#genderfluid",0
"chuunibyo demo ko ga shitai:
its peak i dunno what to tell you
its just a very sweet story of embracing who you truly are
the characters are extremely charming (even the side ones) and having to leave them once i finished watching take on me (the non-recap chuunibyo movie) made me feel empty (´∀`)",0
this is a pretty novel feeling. usually i can pick apart things and iterate and improve. and now i just feel…empty?,0
"People will complain that cycle lanes are empty and while it does take time for demand to increase in reality they’re just very efficient. 

Tonight I absolutely sped past all the traffic on my way home. Literally feel so smug just gliding past everyone stuck in traffic.",0
