text,depressive
I am not afraid. I will put my body on the way if that is what it takes. They do want to kill us either way. I’d rather die fighting - than a long slow miserable death watching my country disappear.,0
But I don't want to disappear! I like appearing now!,0
I’m sorry. I know that has to be hard. I guess the one thing is you know you can kinda do whatever you want without having to worry about disappointing anyone. A lot of the things I do is have to worry about how it’ll affect the people around me. Id love to disappear into the unknown.,0
"I’m surprised Google keeps releasing new Nest thermostats. I don’t touch or even look at the 2 I have. I just want them to disappear into my wall. They could get rid of the display and just sink into the drywall. Shoot, I’d probably pay more for a Nest I never see.",0
"https://nca2023.globalchange.gov/#overview

#Planners may want to download these climate change resources in case they disappear.

The next national climate assessment, NCA6, is planned to be released in late 2027/early 2028. I hope...

#ClimateTrends #NCA5 #wx […] 

[Original post on ai6yr.org]",0
"I’m currently reading “Days at the Morisaki Bookshop” by Satoshi Yahisawa, and this quote stuck out: 

“Love is wonderful. I don’t want you to forget that. Those memories of people you love, they never disappear. They go on warming your heart as long as you live.”

(cont)",0
I want to disappear from everyone’s memories and pretend this was a fever dream.,0
"These malicious actors want me to disappear and suffer and hurt... Why? Because I exist? How is that a behavior or perspective that can be accepted? I call this hell, because these twisted people control the environment I'm trapped in and want to hurt me in every way possible. 6/8",0
I don’t get the no algorithm thing here cause rn I’m seeing aloootttt of vaguely misogynistic drawings of anime girls which I desperately do not want to see so how can I make those disappear,0
"best thing about bluesky is if i accidentally close the tab or scroll or whatever, posts i want to see don't randomly disappear into the fucking ether forever",0
I want login to bluesky on my browser and new phone but it seems I can't remember my password and it won't let me reset it. So if I ever disappear you know the reason. 🫡,0
"#AIDSDAY2024 #AIDSAwareness
source @clairezagorski 
newrepublic.com/article/1887...",0
"I feel like I’m about to throw up 25/7. I want to disappear in a hole. Pink juice, pink juice !",0
"I get it, ppl want to run away. But isn't that how blue districts turned into red states, by ceding ground? The problem doesn't disappear. Where do you go? Canada is predicted to go to conservative. Aust govt is a disappointment & not faring well. The whole world is listing to the right",0
Tooth that was supposed to have just a small filling needs a fucking root canal and that's not gonna be fully covered by insurance and I sure as fuck won't be getting the crown this year. I just want to fucking hibernate or disappear. FML,0
Might take up vaping just so I can disappear into a giant cloud when I want to end a conversation early.,0
"The only reason I didn't off myself was because I didn't want my mom to find the body, so heck yeah, disappear my ass",0
"Both these abominations are using the most powerful office for their petty grievances.
I want to see them both wiped out....I don't give two shits how. Just want them to disappear.",0
I want to disappear 🫥,0
What's weird about Blue Sky is that the next post that I want to read doesn't automatically disappear from my feed at random. Gonna take some getting used to that.,0
"i don’t want to die. i don’t want to disappear. i hate this. i hate boys. i hate my father and my mother. i hate everyone. nobody cares about me, nobody stays with me. so i don’t want to depend on anybody.",0
"Lol I had a sov cit I worked with in a low income tax clinic and finally had to be like ""my dude if you want me to make this disappear for you I need you to sign these four forms otherwise good luck and go with god because I cannot help you do tax fraud at the IRS funded legal aid""",0
"i want you to know that if you’re not doing international law or writing policy dependent on global legal definitions of words & you’ve ever put the brakes on a “stop trying to kill all palestinians” convo by saying, “let’s pause to define ethnic cleansing & genocide,” i want you to disappear.",0
"I want to go to a rainforest, and disappear.",0
"How does one stop being afraid of being seen? 

Being noticed, understood, thanked, any of it feels embarrassing and I want to disappear",0
"We're continuing to try and press, we don't want this to disappear. It's too important. 

I know something that struck me personally was how, in '22, emergency preparedness was nonexistent. Had that changed? If not, could that have had an impact? Yet another question that can't be answered yet. 2/?",0
"If making them disappear means my following list goes to like 364 or something, so be it. I want all organic people.",0
"all i know is that i don't want this person in front of me to disappear again... stay with me

eu não tô chorando, vcs que tão😭",0
"i think i'm ok now, i have... had words with my head. i just hate that it gets like that.

thanks for sticking around so far, tho. I appreciate it. I will keep fighting my mind. I do not want to disappear this time.",0
‘ i⠀ ⠀just⠀ ⠀want⠀ ⠀to⠀ ⠀be⠀ ⠀with⠀ ⠀someone⠀ ⠀who⠀ ⠀doesn’t⠀ ⠀disappear⠀ ⠀when⠀ ⠀love⠀ ⠀gets⠀ ⠀tough 。 ’,0
And also life IRL is getting really hectic too so I haven't had as much time to myself as I want to. This is why I disappear so much. I'm just trying to survive.,0
"If I say I want to c0mmissi0n you, and then disappear without ordering anything…
I didn’t do it because I changed my mind, I did it because my wallet told me “no” TAT
Sudden wave of poorness 💔💔",0
"Tymofiy Mylovanov
President, #Kyiv School of Economics; 
😟
I am back in Ukraine and the mood is pitch black. Ukraine feels betrayed.
""Failing that, the West will have years to repent the betrayal of the courageous Ukrainians, whose only crime was their wish to join the Western democratic order""
1/🧵⬇️",0
"These F-ers want all LGBTQ+ people to disappear, go back deep into the closet. Hell no, I am glad parents are fighting back and expect this school board to lose their jobs when they come up for reelection",0
"Today has been hard. I want to disappear. You could ask me what’s wrong, I’d say nothing. Honestly I don’t know. ",0
i don't care how cozy and cluttered you want your store's atmosphere to be or if you're a seasonal/popup shop. fucking MAKE YOUR AISLES WIDER. if someone using a chair can't navigate without bumping into everything then i hate you. forgetting/not caring to include us doesn't make us disappear.,0
I don't want to need assurance that my existence is valid from everyone but I do and I refuse to ask for it so I just disappear.,0
"Woo hoo!
Endless Space 2 is in my top five ""time wasters"" when I want to disappear for a day:)

""One NEVER wastes time when doing something enjoyable.""",0
"i kinda take that back actually. i want to disappear so bad but i won’t again. i want to exist in the long term so that way i can actually make something out of myself. it’s just hard to become a person enough, weaving it all out of words and whimsy",0
"These F-ers want all LGBTQ+ people to disappear, go back deep into the closet. Hell no, I am glad parents are fighting back and expect this school board to lose their jobs when they come up for reelection",0
"Today has been hard. I want to disappear. You could ask me what’s wrong, I’d say nothing. Honestly I don’t know. ",0
I'm gen so paranoid I just want to disappear so I won't have to feel this way,0
"🕢 7:49 pm

🎵 Letterman
🧑‍🎤 The Story So Far
💿 I Want To Disappear

🎧 Apple Music / Spotify / YouTube Music",0
"It’s like my passion has been zapped out… i feel like im reaching that point again where I’ll disappear for 3 years. Just don’t care anymore especially after thinking “hey am i creating for fun even anymore?”
I want danyuan to reach everywhere, but I am not that popular/good at art to do so.",0
"i try to think of the time i helped bestie when he had his emergency
don’t i want to keep being able to do that
then i need to work
i need to do these tasks

but that. doesn’t make my brain work. i knew the tasks and then they disappear and just

i don’t know them and just

it’s raining. the rain",0
"If you want, you can lean on me. Let me know if anything is bothering you... I may not be able to do much, but... I can stay beside you until your worries disappear.",0
"If I say I want to c0mmissi0n you, and then disappear without ordering anything…
I didn’t do it because I changed my mind, I did it because my wallet told me “no” TAT
Sudden wave of poorness 💔💔",0
And also life IRL is getting really hectic too so I haven't had as much time to myself as I want to. This is why I disappear so much. I'm just trying to survive.,0
"i hate how hard it is for me to talk with people sometimes. even with the people i like. even with my friends.
i can sometimes just disappear for a while and when i do have something to say... i'm not sure if they even want to hear from me",0
"I’m surprised Google keeps releasing new Nest thermostats. I don’t touch or even look at the 2 I have. I just want them to disappear into my wall. They could get rid of the display and just sink into the drywall. Shoot, I’d probably pay more for a Nest I never see.",0
"We're continuing to try and press, we don't want this to disappear. It's too important. 

I know something that struck me personally was how, in '22, emergency preparedness was nonexistent. Had that changed? If not, could that have had an impact? Yet another question that can't be answered yet. 2/?",0
i don't care how cozy and cluttered you want your store's atmosphere to be or if you're a seasonal/popup shop. fucking MAKE YOUR AISLES WIDER. if someone using a chair can't navigate without bumping into everything then i hate you. forgetting/not caring to include us doesn't make us disappear.,0
"How does one stop being afraid of being seen? 

Being noticed, understood, thanked, any of it feels embarrassing and I want to disappear",0
"Honestly I think I've given up, I just want to disappear, for forever into a quiet solitude. But some things unsettled, in my heart & soul, in my bones, keeps me from doing so...just yet...I'll figure out how, how, how to disappear. Somehow.
~A££¡€ ♡

#poetrybymsdarkside ♡ #MoodsWeFeel 

📸Pinterest",0
"My will is not my own, but that's all right. / I just want to disappear like a last waltz.",0
"Trigger pulled. We'll see if this goes anywhere, I guess. I.. don't think friends should just disappear or not make the time to say hi, I guess. I'd rather someone come right out and say they don't want to chat anymore than to ghost me for weeks or months on end. Maybe that's selfish of me, I dunno.",0
"Hi folks! due to recent news with TikTok, I decided to stop posting there.

reasoning is that I don't want to associate with a platform that concerns the safety of children.

So later on the connections with my tiktok will disappear and the account will go private, just like the fate of my twitter.",0
"If you want, you can lean on me. Let me know if anything is bothering you... I may not be able to do much, but... I can stay beside you until your worries disappear.",0
"that we should make room for people who want us dead. I don't think I'm obligated to tolerate the presence of people who actively want marginalized peoples to disappear from public view. 

But there also has to be space, within me, to know that we've destroyed local news and thus Fox is the only",0
"I hate that school, I hate the people, I want to disappear",0
All I want for Christmas is for all the printers in the office to disappear forever.,0
"Sometimes, I just want to disappear and cry in a dark place while nobody can see me. That's what I do at night. I cry in my bed. It's actually quite convenient because after I wake up, everything restarts, as if nothing happened. No need to calm down or anything, just a restart like in a computer",0
one time when i was in college i was back visiting my parents and we were at some gathering i forget what for but all the adults (except me i was still a child in my mind) were all discussing and giggling about this new drug called viagra which made me want to melt under the table and disappear.,0
sometimes i think about wanting to disappear and how id love it but i haven’t taken the steps to maybe because in reality all i want to be is found.,0
"「あーもういいや。」
— #prsk_fa",0
"I do not want to see you disappear. I have seen too many trans women just ...stop posting. I think you're a wonderful person and I want to see you thrive and you deserve to thrive, and right now that means getting hydrated so you don't slip into a coma and die.",0
what if i want to disappear into her sweaty asscheeks what then,0
"3. “I don’t want to disappear”. Friends, Lovers, and the Big Terrible Thing is a poignant, self reflection of Matthew Perry’s life with addiction. It is even more haunting given his untimely death to hear about the regrets he had because his addictions took up so much of his life.",0
Writting art block atm... Hope it disappear. I want to post some raunchy horny fanficsss,0
I want to take my books and disappear to a lake front cabin with no wifi for a year or four.,0
More and more I just want to disappear from this world fr,0
I may just disappear too Mark. I don't want to go on living,0
"I keep the ones I want to, and still buy new - e.g. Kore-eda Monsters, because I know at some point it will disappear from BFI to who knows where, and I want to know that I have a copy.",0
"I won't lie, I'm having a really hard time finding a light in all this. I want to disappear, I don't think I can keep doing this.",0
I almost don't want to click because then this amazing notification would disappear.,0
"(( I am going to put this out there ahead of time: i might not be super active tomorrow. i won't get into the ""why""s of it because it's a personal thing, but I didn't want to disappear for a whole day without warning at least. ))",0
I want to be able to soft subscribe to a mute list where it doesn't make them disappear but I can click on them and see they are on the mute list.,0
I love when they want to disappear and dig with their head 😭,0
".. but , despite everything.. i don't want to die,   and i refuse to disappear.",0
"🌌 rahaeli i want out of all of this. Mads was not misgendered in those screenshots

being highlighted like this as a plural system makes us want to disappear, it’ll make people think we engage in forever beef when really Mads was autisticly arguing definitions",0
"All social media posts should disappear after a day. 

My random thoughts on news stories don’t need to be up for eternity. 

But if I delete them on my own, I’m the insecure psychopath. 

Basically, I want stories for bluesky and to not be perceived poorly by strangers on the internet.",0
"God I really screwed up my tenses there! I'll have to redo them all. Will leave it be for the moment, don't want it to disappear again!",0
"@pfrazee.com can muted threads please disappear altogether from my view, not just from notifications?

I don't want to block individuals just to avoid seeing posts from one specific thread :(",0
"It's not an uncommon thing to wish you had never been born. I've felt like that for most of my life, at least for as long as I can clearly remember.

In a way I regret having had an impact on other people throughout my life because I know I will hurt them if I disappear, and I don't want to.",0
i want to disappear and embrace a life of solitude—perhaps even become a monk in the next few years. the thought of detaching from the noise and immersing myself in something deeper feels more like a calling than a passing idea.,0
"Can any #PowerBI experts help? I want to see all those with no values on the graph e.g. Aisha in the unfiltered image, but when I click the slicer to filter for assembly all the items with no value disappear. 'show items with no data' selected but doesn't work? :(",0
Agreed. I’ve been trying to save as many cultural educational sites as possible. I work with youth and young adults and don’t want to see history disappear for them.,0
"Finally saw Glass Onion and had such a good time, even when they destroyed [spoiler] and made me want to disappear into my chair while screaming

Like I get it, but also ahhhhhhsd;flkajsd",0
idek how to explain it. i like interacting with my current moots. but thinking about establishing myself again here is just soooo tiring. the scariest part is it makes me want to just quit. leave. disappear.,0
It was a terrible day. I want to disappear,0
"I never want to hear and or see anything to do with Hunter Biden again. He's a f-up, he's been pardoned for his stupidity. If he had a smidgen of self awareness, he'd disappear for a few years. Lay low, lay off destructive impulses, and maybe take up a hobby. Stay away from events and social media.",0
I don't want to go to school anymore. I don't even have enough will to want to get up from bed and move around and exist. all I want is to just randomly disappear with the memory of me gone from everyone's heads so maybe I could fix all that I've done,0
"Lol idk. 
I’m generally clumsy so me falling would have been a regular Tuesday. 

I guess whenever my stomach would growl in a quiet environment I’d want to disappear",0
"One of the reasons I printed the Jack Smith report. Didn't want it to just disappear. Anyone needs a copy, I got you.",0
It’s my birthday week! So naturally I want to disappear and hide from the world 🥰,0
I hope our representatives like @amyklobuchar.com and @aoc.bsky.social in congress will finally do something abut the monopoly that is @ticketmaster.com They have pissed me off so much I no longer want to buy tickets to the MN Frost game tonight. Ticketmaster needs to disappear!,0
"So far only Amazon, but I think in the current environment, it is a good idea to save hardcopies of things you don’t want to inconveniently disappear just because some executive order declares them bad overnight.",0
not sure why I'm even posting all this. I don't really have anyone in my life and I guess if I suddenly disappear I want someone to know why,0
"I specifically don't want that bit. Mostly because my day job would make it a nightmare for me. I want to just disappear into smoke, but it's hard to do when I feel like I'll hurt someone's feelings.

I just pinned a message that said I'm leaving when my charity auction is done.",0
Playing devil's advocate. If you're anti vax but have a face full of botox and filler (I'm pro both and choice BTW) surely you'd be as concerned by what's making your wrinkles disappear. Or is that just crazy of me to think.  I say stick what u want in ur face. I'm off for my botox next week.,0
I think we still have to be human beings about this LOL. We don't want anybody to get hurt. Unless he goes by the number 45 and then I'll my thoughts on this matter disappear.,0
"Been really bad at actually drawing. Have a ton of things i want to draw but once i sit down for it my brain just goes to shit, concepts disappear, don't know where to start, and feel the mental gnomes appearing to make me anxious and judge me.",0
"I want to avoid everyone and everything and literally disappear so nothing can escalate right now. I wish my daydreams were real. I feel safer not speaking to virtually anyone rather than communicating now. I can’t predict anything. One moment things can be fine, the next moment..",0
"I really don’t wanna have to specify what’s going on and I think some of you guys already know what happened , just leave it be , other than that right now I jsut feel horrible and want to disappear from everything",0
I legit cannot ever concentrate on anything productive while I'm in vc. I can't even concentrate on a single player game I want to experience while there's people in vc talking. I can disappear for weeks if a single player game has caught my attention lol,0
"I don't want to be pessimistic, but that's exactly what the Marion county PD would tweet if they had Marisa's phone and they were just about to disappear her.",0
Anyway she does this thing where she'll text & I'll reply & then she'll reply & then I'll reply & then she'll disappear for 3 days & I want to tell her she's a huge pain in the ass but I won't cause I'm scared it'll make her stop replying for good,0
I'm so tired of everything I just want to disappear for a while,0
"Greeting all you Chaotic Clowns~! I hope you slept well. Just wanted to ask before I disappear to work on things, would you guys want custom wallpapers like this one? Im still super proud of it and while it takes me a lot longer to make something like this it feels worth it~

Yay or nay? 💙🩷💛",0
Ngl gamers i sort of just want to disappear. Things will NEVER get better.,0
Feeling the same today Rave Bean 😔😞 I just want to disappear 💔 Sending you any positive vibes I can muster 🫶,0
"All I want is 3 complete sets of sheets. Top sheet, fitted sheet, 4 pillow cases. I have no idea why this has become the thing I catch only for it to somehow disappear over and over. Shouldn't it be something cool like the Holy Grail?",0
Back in my headspace where I kind of just want to disappear. 🫥,0
"💚 I soon have classes, so if I disappear for a few hours that's why. Love university.

In the meantime, if you want to interact with me, you can reply to these posts!

bsky.app/profile/thed...

bsky.app/profile/thed...

💚➕♻️
#Lesbianrp #yurirp #personarp #Lewdrp #OpenRp #NsfwRP #Sexrp #MvRP #Erp",0
Go away! I just want to be left alone so I can disappear! I don't want your help!,0
"Maybe I don’t want to be a mother of three, maybe I want to disappear into a used book store, never to be seen again",0
"Condolences to you and your loved ones. I may not know this pain, but I know I don’t want you to disappear 💗 You’ll get through it one day at a time.",0
"I want a Daddy who will forbid me from wearing undies ever again. The most I get is underoos. Want him to say he can't possibly trust me to wear actual underwear and instead make sure that all of my boxers and stuff disappear. Training me down even further from there, to pull ups then diapers >\\\<",0
"either I'll feel like a bah humbug grinch to those I love most or just have to deal with worsening teeth and jaws, I hate everything I am so angry money is way too tight as always, ugh I want to fucking disappear [2/2]",0
"I just want to feel safe and have everyone else feel safe.

I want the people who enjoy causing suffering to disappear.

I want the world to be peaceful and comfortable and happy.

Is that really so much to ask?",0
"Yeah, it's just that urge to want to disappear, but knowing it's wrong? Yeah, that’s me.

I fight against the wall all the time, and u fight the elevator? LOL! Let’s hope they don’t add an AI bot to the elevator, because we will have to force u to take the stairs. 🤣",0
"Most days I just want to delete all my socials, unplug from the internet, and disappear in the woods to become both a quiet hermit and unspeakable horror that terrifies the local townspeople for generations.",0
I feel so burnt out on life. My birthday is next month and I told Eric that all I want is to disappear into the woods. No people. Just me and him. Maybe some blunts. Maybe som painting. I just want to go be in the woods and away.,0
Does anybody else want to disappear from the planet when you try to open the public bathroom door and it's locked because someone is in there or do I just have social anxiety,0
"25 dollars for my lunch if you want to please me before I actually disappear for a bit 🤭

#femdom #findom #paypig #collared #loser #brat",0
"Glen, I still want to know what Ford did with the $4 Billion the federal government gave Ontario to help everyone in the province during COVID. How does $4B disappear?",0
"Dear stalker:

….Would you kindly FUCK OFF and stay of the profiles and out of the life’s  of my friends and I. We don’t like you we don’t care about you and we don’t want to have to think of you. So once again please FUCK OFF and disappear from our life. 

Sincerely: Willow and Friends",0
I've migrated my previous Twitter pfp to here because I don't want it to disappear completely :P,0
it's the time of every year where i just feel absolutely terrible about my art and want to disappear from all somed for 3+ months,0
"thanks for this. in 2021, i wrote about what i call hashtag archiving and annotating protest here: static1.squarespace.com/static/55c2d...

in case folks want additional resources for capturing discourse, organizing using hashtags, and lessons from ferguson :)",0
I’m watching TRON for the first time in I don’t know how long and I’d forgotten how much I love it. I feel 10 years old. I want to disappear into the back closet of my parents’ house and fire up my VIC 20.,0
"Because he told us many years ago, he one day will disappear, maybe he will be back, but he want us to be good persons and carry on this family, I believe he will Be back eventually",0
"Just reading is great & all but I don’t want to wade through Nazi idiots to do it. I like the vibe here far more, but do feel I’m missing out on stuff I’d rather not miss…But the *worst* is seeing someone I like be on here then kinda disappear & later find out they just went back to only tweeting",0
I have this cool cat skull candle that I never lit bc I don't want it to disappear 🥴,0
"The ""rational"" part of me thinks exactly that way. However, I grew up in a country ruled by fascists, and that kind of hatred and evil doesn't simply disappear. It's going to take a massive effort from those of us who actually care about other human beings if we want to get back to normal.",0
"I'm not saying what I really want is from Endwalker is for the Ascians to be at least partially redeemed and the elder primals to disappear into the sunset while holding hands, but it'd be nice",0
Does anybody else want to disappear from the planet when you try to open the public bathroom door and it's locked because someone is in there or do I just have social anxiety,0
"I just want to feel safe and have everyone else feel safe.

I want the people who enjoy causing suffering to disappear.

I want the world to be peaceful and comfortable and happy.

Is that really so much to ask?",0
I'm so tired of everything I just want to disappear for a while,0
"I really don’t wanna have to specify what’s going on and I think some of you guys already know what happened , just leave it be , other than that right now I jsut feel horrible and want to disappear from everything",0
"🐐 I Wish We Could Just Hop A Train To A New Town And Start Over With A New Name. Like You Could In The 1800s. I Want To Disappear.

How Long Until We Have To Delete Our Online Accounts Anyway To Avoid Feds Knocking At Our Door For Being Queer? They're Probably Already Watching Us All.",0
"I havent posted about hobi, partly because I was so busy & only saw pieces of the livestreams yesterday, but I just want to say he is so much fun, he looks so happy and confident and it is really beautiful. I LOVE Sweet Dreams so much, I want to bathe in it and disappear into it for a while :)",0
"If I’m zooming into a map, it’s because I want to READ street names, not have them disappear!",0
I have this feeling where I just want to disappear…been dealing with that feeling since I got news about my cousins suicide…but I’m not disappearing. Im going to ride this wave. I’m going to stay sober. I’m going to give myself grace to feel.,0
"post the thirst trap you want the media to use if/when you’re arrested

*this will never happen. But If I disappear. Please hold vigils around the world , holding candles and print outs of these two , “ he was a nice man “ , “ he was dead arty “placards 

Many thanks x",0
i just want to disappear,0
"I want to delete everything and disappear.

I don't belong anywhere, I'm not interesting to talk to, I don't have any skills or services to offer, I'm literally a waste of space.

Alas, if I delete everything, I'll probably feel worse.

I'm tired of fighting... Make it stop... Please",0
"I agree. You may disagree but she is the women's division Darby Allin. She can lose, disappear and when she come backs the crowd is still 100% behind and with her. I want her to be the holder of both Women's and TBS belts.",0
"Oh, Jin! Our moon! How can I not love you?! I can’t wait to shower the guys with even more love (don’t know if that’s even possible but hearts tend to expand with more & more love, right?) once they get back to us. I want all their doubts & apprehensions during the m/e to disappear without a trace.",0
"I don't anticipate imminent attacks but, I just want to say this publicly so there is no question should I disappear. I'm more alive than I I have ever been and I love who I am, flaws and all. Any report of me committing sudoku is a lie. If I vanish, I am hiding, imprisoned, or assassinated.",0
You ever just want to disappear and start a life in a new country? Cause I think about that so often.,0
What am I missing here. When blocking an account the specific post I used to block it doesn’t disappear. There’s a reason I don’t want it in my feed.,0
"So far they've all turned out to be intense in what turned out to be a friendly way, but there has been at least one occasion where I've had to send messages to friends saying ""If I disappear, my killer is [name]"" because of worrying-but-thankfully-harmless behaviour. Don't want to encourage that.",0
And I just don’t want that actual human work by those human people as part of a tainted product to disappear into This Thing Is Bad The End,0
"I am wondering whether folks really understand how MAGA feel about the eradication of the federal government.

MAGA do not care about the lost services or jobs. They want the federal government to disappear -- full stop. 

1/2",0
"Pull me apart, limb by limb  
If I disappear, do I still exist?  
Take what you want, leave the rest  
You’ll loved me more when there is less  

So drink deep, don’t stop
Let me rot inside your touch  
I'll be softer, I'll be light  
Anything to make it right",0
"It pains me that we had 2 days of beautiful autumnal weather but now we're back to summer. Please work to stop climate change, friends. I really don't want Fall🍂 to disappear.",0
"I don’t want Twitter to disappear, but I do want Elon to disappear.",0
"It can be scary. I didn't think about this as dating, though. Just an opportunity to socialise but with a structure that means you don't feel left out. I think if I was at a singles event I'd want to disappear into the walls!",0
im so tired im so tired im so tired i want to run away and never come back i want to disappear and have everyone forget me i dont want to exist anymore i am so unhappy i am so fucking unhappy,0
I feel so alone sometimes. Like I could disappear if I let it happen. I miss have people I'm close to wanting me as the center of their attention. Having them want me around more. To be wanted.,0
"Jacquot has always preferred white blankets to any other color. I know how he feels. Sometimes I, too, want to disappear 🫠.",0
". . .I want you to know I am praying for you if you, like many, are watching (or have watched) your mother age, and disappear into the long goodbye of dementia. . . .",0
"🪀: It’s complicated. Yes their presence is large and that makes my experience worse. But I also get the feeling they all WANT me to disappear and be miserable again.

Which I can’t just let that happen again. I’m always getting pushed around.",0
"2. I Want To Disappear - The Story So Far

so my grandma passed away this year a week before this album came out and a lot of the themes on this album deal with grief and the acceptance that someone is gone so it hit home and really helped me with the grieving process",0
"Though, right now, I want to just crash and disappear under my weighted blanket. >.<",0
trying not to isolate but its so hard idk why I feel like I want to disappear rn. do you ever yearn for connection but run from it at the same time?,0
