text,depressive
I'm really tired of people in the counter cultures I am a part of being absolute garbage people which honestly 9/10 goes against everything those counter cultures stand for or believe in,0
"Always fascinating to read somebody casually talking about an absolute trainwreck of a relationship like it's no big deal

They'll be like:
""How do I get my husband to stop breaking all of my stuff? I'm not perfect, I've had my share of affairs, but I'm getting tired of having to replace everything""",0
"I'm so fucking tired of reducing everything to a difference of opinions. ""You think you deserve to be alive, and I have a different view. Can't you tolerate a difference of opinion?"" Gtfo with that.",0
F$&@ everything. I’m so tired of being a pawn in end stage capitalism/democracy.,0
Fucking for real. I’m glad I’m not the only one who’s so tired of seeing it being shoved into everything.,0
"He’s tired, so damn tired. “I don’t wanna feel like I’m so weak, and everything just reminds me of how much of a disappointment I am. I’m tired of hiding the way I feel from others.”",0
"Man, I got nothing. So tired of everything turned up to 11 for as long as it has been. I got nothing. 

Those close to me know how to get a hold of me. Everyone else… I’m sorry.",0
"People, especially parents, seem to be so hard on older siblings and expect them to take care of everything. 😭 My older brother is always tired but run ragged by favors for fam&friends. Opinions on the man aside I'm not faultless in having to ask him for a ride occasionally and I feel awful for it.",0
Logging onto Bluesky today,0
Fuck!!! guys please listen to the Scottish band Travis! fucking do it. were popular in 90s here US for song called “rain on me” or maybe “sing”? Just fucking look them up. I’m too tired of all legwork for u. they’re popular in Scotland/UK & not for bad reason. Christ do I have to do everything?,0
"Can someone explain to me why chocolate bars are not considered ultra processed food...

I know I'm tired of it too bc everything is ultra processed now.
Yet nut butter is not considered ultra processed but peanut butter is..

So many margarine questions 
😎",0
Me fucking too. I'm tired of playing everything through the male gaze. Not all men even want this anyway!,0
"i'm so tired of being forgotten by you for literally everything. 

if we're supposed to be sisters act like it because i am done with you right now..

i am tired of being forgotten and neglected by people 
and your one of them that do this shit all the time to me.",0
why does everything that tastes good require minced onions? I'm tired of mincing QwQ,0
"I'm so tired of everything. Sigh. Lots of work to do tomorrow & over the weekend, but it's been a pretty nice day.",0
"There’s a particular kind of tired when I’m completely tapped out emotionally.

It happened after my mom died. After the hospital and the funeral. When everything was quiet and still.

I’m feeling that now. And it is TEMPORARY.",0
"I'm so tired of having to charge everything, next thing you know I'm gonna have to charge my shoes 😭",0
"I follow a lot of writer friends on Substack. I don't give the platform any money, but now it's looking like I'm going to have to jetison that account too. I'm so tired of shitty people running and ruining everything.

www.thehandbasket.co/p/substack-a...",0
I’m so tired of this man getting away with everything. I’ve never seen anything like it.  Even a conviction is meaningless 😭,0
"Everything we have been warning people about for at least 8 years, is coming to pass. I'm tired of the phony patriots rallying around a bogus leader and his cohorts and embracing an authoritarian ideal which is anything but American.",0
"If Musk does, I’ll be closing my Tik Tok account also. I’m sick and tired of him taking over everything and turning something good to shit. I’m sick of seeing his face everywhere. He killed Twitter and that was bad enough.",0
"also, okay so then I'm not tired but I'm still in pain? I'm pretty sure the fatigue is trying to protect me from the pain tbh, it makes me less aware of everything. the more pain the more fatigue, usually for me, not vice versa.",0
I'm sooooooooooo tired of everything being about Jack and Jennifer.  Put them back together so people will talk about something else. #Days,0
I’m tired of everything needing a sign in and setting up a whole account etc like imma forget all this wtf D: any why do I need an account for half the shit anyway?!,0
"I'm just tired of everything looking mushy and weird

bumping up to native, sharp graphics and waddya know

3 fps

I have a 5600X with 32 gigs of RAM and a 4060

not a weak system by any margin",0
"Yes it is!!

And I'm tired of it.

I'm tired of being terrified that my next check won't come and I'll lose everything.",0
Honesty I'm tired of people expecting one event to just change everything. That's just not how protesting works and the most important changes are gradual and the end result of multiple attempts of direct action.,0
"I’m so tired of Trump and MAGA saying the US gave Ukraine $350 billion. It’s a lie. Like everything else, DOGE, his promises, his so-called strength. All lies. 

abcnews.go.com/Politics/fac...",0
"@gleppy-arts.bsky.social Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"@wabbitguy.bsky.social  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"@sweethart.bsky.social  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"@topazlight.bsky.social  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"@marvelousmelody.bsky.social  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"@tuxedocatfish.bsky.social  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"@canarylittle.bsky.social  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"@sarahspyborg.bsky.social  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
Sick and tired of things breaking on me this month Especially on the month I'm financially paying everything this month ;_;,0
I'm at an age where I'm tired of having to use my hands for EVERYTHING. I have so many other body parts and they're just lazy af,0
"I'm tired of Sword 🗡️ Swinging Wonder Woman in everything too &:: trying to make her as dark as Batman..
So I'm hoping This comic Justice League Unlimited is a change of pace for me to sometimes nice",0
"I'm getting tired of all the trump, musk bullshit. They need some heavy punishment laid on them. This is getting way out of control. 
If libs don't come to grips and pushback HARD, everything will be gone.
We're dealing with criminals, who need hard corps retribution.

Inmate trump
Inmate musk",0
"(i'm soooo tired of ""teeth"" on everything nasty)",0
"10% of the time I recognize I'm ok, but it switches off so fast and the other 90% of the time I'm just ""...but what if??"" and thinking about dying, and I'm so fucking tired. I can't even sleep anymore without having bad dreams about everything, I hate this. Like there's no fucking escaping it.",0
There’s no edit here. ☹️ that’s supposed to say I’m just tired of how hard they make everything.,0
I'm tired of needing to live in a household with someone else whose idea of covid cautious is not the same as mine. It's exhausting on top of everything else I'm dealing with.,0
Biden committed felonies buster want him locked up and held accountable he gets away with everything I'm tired of it,0
"OMG I'm so fucking tired of losers ruining everything.

www.thebookseller.com/news/new-pub...",0
"Well gosh, I'm just really tired of this...
*points to everything*",0
"I’m going about my day, but I’m not all here. It’s as if I am outside of my body observing and experiencing everything I do at some kind of distance. It’s like the signals between body and soul have encountered interference. I don’t feel what I normally do, kinda just numb and tired.",0
Hah!!  I’m just tired of how they make everything.,0
Things that Americans say when they find out I’m from Australia: “Do you get tired of people saying that everything is bigger in Australia?”,0
"I’m going about my day, but I’m not all here. It’s as if I am outside of my body observing and experiencing everything I do at some kind of distance. It’s like the signals between body and soul have encountered interference. I don’t feel what I normally do, kinda just numb and tired.",0
I'm so tired of everything...,0
"But I'm tired of working on stuff that I never finish. I decided I'll just finish everything as it is, and l'll try to release their voicebanks for their anniversary 🥹 (at least Koru's vb)",0
"TV night 

This took over a week, this is why I'm usually too lazy to draw out my comic ideas",0
It’s feels more and more like everything is crashing down around me and I feel so helpless like what do I even do I’m so tired of just surviving,0
"I'm just sick and tired of the game being so rigged in favor of a two party system that you're practically required to vote for the democrats, unless you want everything to get worse for everyone.

I want to vote for positive change, not the status quo and possibly an increased military budget.",0
"Damn, first day of the second job done. My feet hurt, I'm tired, but I provided great care to the clients.

Seeing people shine makes everything worth it. Smiles are what drive me. Smiles are what sustains me. Living a life led by love, well there's nothing better.",0
"but yeah
if i end up taking everything down from my insta am not gonna move anywhere else
i feel like there isn't much of a point
and I'm tired of this stupid game that's going on",0
"I'm too tired to keep explaining, here is how I wrote the story out for her eulogy.

The contra doctor played his part too and neither of them would want that forgotten they were allways very greatfull to him.",0
Observations of a Mind Addled by the Devil's Lettuce,0
"""Somebody go on TV and talk about this. Talk about the reality. I’m tired of posting charts. Pick any chart of energy use, emissions, extinction, I don’t care, any chart. Those charts represent now in scientific terms.These charts represent energy use after everything we’ve done for forty years."" 👏",0
Maybe a good time for a repost. (written at least 6 months ago),0
"So I hope you enjoy AWKoD. (Please don't tell me if you don't. I promise, after twenty years I'm already always operating on the assumption that everyone hates everything unless I'm hear otherwise; you do not need to go out of your way to tell me.) (Yes, folks still do this.) (Yes, I'm tired.)",0
Biden committed felonies buster want him locked up and held accountable he gets away with everything I'm tired of it,0
Biden committed felonies buster want him locked up and held accountable he gets away with everything I'm tired of it,0
i’m kinda tired of everything. is there a cute girl who will kiss and comfort me?,0
"Okay I'm tired of seeing shit like this on depop
Insisting everything is ""y2k"" or ""from the 2000s"" when it's really not, pusheen didn't exist before 2010 for starters. If you're gonna claim something like that at least do some light googling first lol",0
"sorry for not posting anything here or on twitter. I try to survive every day, I'm tired of everything in the world. don't even count on GF, I'm already tired of forcing myself to draw GF. I am exhausted and emotionally destroyed.",0
"Does anyone have any recommendations for how to get my dad to look into hearing aids?
I’m tired of repeating literally everything I say.",0
I’m tired of depression. I’m tired of ceasing to exist when I don’t have a clear image of who I am and what I do. I’m tired of looking everywhere and everything being shit. I can’t even have the little comfort that changing things I CAN change is supposed to give because I can do so little.,0
"This account is a terrible idea, but I'm tired of talking to boring AI's that don't do much.

On that note, those who call C.AI users not creating, probably haven't used it and never knew how stupid the AI is, you have to spoon-feed those bumbling idiots everything.",0
"I am officially calling this weekend, my ""fuck it"" weekend.

I've worked too hard and tried my best with everything to not make sure that I am having a good time too. 

I'm tired of holding back to make sure everyone is good. It's time for me to take some ""me"" time.",0
"For years I was told so many of my problems were weight related and LOL nope. Never were. I hate that that’s still something they blame everything on. I stop listening if they say it now. 

But yeah I’m also constantly tired and if sucks so much.",0
Things that Americans say when they find out I’m from Australia: “Do you get tired of people saying that everything is bigger in Australia?”,0
I want to go hoooooome. (Everything is fine I'm just tired of being here and I miss my stuff and my routine.),0
"I’d never do this, but if I had a stream of all of the accodental screenshots I have taken on iOS, I could publish a lot of content for a long time. I’m getting tired of everything waking my phone and every surface and action activating something.",0
"I’m tired of yelling to family and acquaintances about the things he’s doing.

They don’t care.

I hope it chokes them.

I just don’t know what to do with everything.",0
"10% of the time I recognize I'm ok, but it switches off so fast and the other 90% of the time I'm just ""...but what if??"" and thinking about dying, and I'm so fucking tired. I can't even sleep anymore without having bad dreams about everything, I hate this. Like there's no fucking escaping it.",0
"OMG I'm so fucking tired of losers ruining everything.

www.thebookseller.com/news/new-pub...",0
Sick and tired of things breaking on me this month Especially on the month I'm financially paying everything this month ;_;,0
"‼️Update on Aaed’s Situation‼️
Aaed’s fundraiser has been stagnant for two days. He’s suffering from lack of food and medical treatment. I encourage you all to do everything you can to help 
🍉🙏
gofund.me/145ed582

#mutualaid",0
I'm kind of annoyed how tired I am from working so hard this week because it was so rewarding. So everything my dad said was right? Ridiculous.,0
There’s no edit here. ☹️ that’s supposed to say I’m just tired of how hard they make everything.,0
"I'm getting tired of all the trump, musk bullshit. They need some heavy punishment laid on them. This is getting way out of control. 
If libs don't come to grips and pushback HARD, everything will be gone.
We're dealing with criminals, who need hard corps retribution.

Inmate trump
Inmate musk",0
Hah!!  I’m just tired of how they make everything.,0
I'm tired of needing to live in a household with someone else whose idea of covid cautious is not the same as mine. It's exhausting on top of everything else I'm dealing with.,0
"My brain hurts from everything happening in this country. I sit at my desk before the kids come in , planning out how I would respond if ICE showed up at the school. Now, it looks like the Department of Education is next up on their list. I'm so tired.",0
"Day 2.5 and I'm already tired of this. Get outta my body. I'm throwing EVERYTHING at it

Also tho oh my god, the Neti Pot. The Neti Pot is from the heavens. I forgot how glorious this thing is. If you ever have sinus issues/congestion get yourself a Neti Pot and BE HEALED",0
"Well gosh, I'm just really tired of this...
*points to everything*",0
"I’m so tired of trump delaying everything to beat the system, it’s like the constitution doesn’t even exist, he’s allowed to completely ignore it",0
"i'm done with election mishegas and election stress. and hopefully i am done with everything related to trump except the schadenfreude of his imminent legal troubles.

i'm so deeply tired of all of that. i would like this long nightmare to finally reach an inflection point and start getting better.",0
I read a bit of everything. I used to be a voracious reader but have to confess I’m too tired these days to focus 😠🫣,0
"I'm so tired I've given up on today
I am just gonna sleep... anything I could do beyond this is impossible
I'm going to have to start planning better so that I don't hit my limit before I have completed everything needed of me",0
I am feeling so crushed by the weight of everything horrible. I’m so tired of feeling hopeless.,0
I'm at an age where I'm tired of having to use my hands for EVERYTHING. I have so many other body parts and they're just lazy af,0
"Who else is tired of having to pretend everything is fine while at work? It’s been a week and I’m still far from Ok.

Left Twitter over the weekend, joined Bluesky today.",0
I wäääää you guys and I can't wait to get back to streaming 🥹💖 I'm still a bit tired but full of good vibes and excitement for everything I'm working on 🥹✨,0
"of responsibility for their own disastrous campaign. and i've heard people insist it wasn't disastrous, even, and that they did everything right.

and i'm so tired. i'm so tired. sure. the campaign that couldn't convince people not to shoot their own foot was flawless. likes are florps now.",0
i’m tired of being so mature and handling things so well. can i ever misbehave? can i ever tell someone im mad at them? can i ever tell someone they suck? i guess i could. i dont really care if i throw everything away. it hurts me more anyways.,0
Does anyone else think it's time for elected Democrats to stand up for the constitution and honor their constituents that gave them hard earned grass roots donations to fund their campaigns? I'm tired of them funneling the responsibility back to the voters to try to fix everything. Just saying!,0
"Finally a publication with some balls. I'm tired of NYT, WAPO, and LA Times acting like they're owned by Rupert Murdoch. I can feel them trying to get me to conform, to forget everything that happened more than 5 minutes ago. They're just adding to the list of corrupt institutions to be toppled.",0
"Today feels like one of those ""Why is everything so difficult?"" I come home and immediately drop my mint plant on the carpet. Managed to salvage her but fuck I'm so tired of being so clumsy. 

Microdosed earlier today and it felt pretty good but now I just need to go for a walk and smoke a joint.",0
"Have any of my #perimenopause people managed to get rid of the joint pains with weight training, yoga, Pilates, massage, Reiki, or anything physical? I'm fat and trying to be less fat but everything is so bloody sore it makes me tired and grouchy 😭",0
"part of me finds it genuinely refreshing to use a website thats just that little bit janky. I'm tired of using the same 4 ultra refined websites that have been specifically engineered to get your attention

I want back an internet where everything isn't perfectly designed for my consumption",0
"i've been so scared to try one, i have a bad pain tolerance but i'm so devastatingly tired of wasting 2 hours and getting a sore back shaving everything in the shower for it to come back next day",0
"I. Don't. Give. A. FUCK. About them.

I'm sick that my home country is a dictatorship. I'm scared for my friends that they have to live under a gun. I'm worried about my mom losing everything. I'm tired of not being able to do anything with my life. I'm tired I cannot help anyone.",0
I shouldn't do this but I'm sick and tired and everything hurts and I feel like I have the flu and I know this is the result of making my blood sugar go in the correct direction but I'm just going to buy some fucking potato pea samosas,0
"sometimes i want to disappear and make everyone forget i exist, i'm so tired of existing and messing things up i feel like about to explode and burst into tears.

i'm just a shitty son, bad friend and everything.
i hate this.
someone please save me from my own mental illnesses.",0
"When it's the weekend, but you're starting it feeling like this...
Get yours HERE >>> https://buff.ly/4dFAs3T",0
"Of course, even if it is scientifically significant, it could never justify the degree of impunity & regulatory capture it represents. 

Maybe I'm just so tired of everything being so unremittingly awful that I'm grasping for any nugget of good news.",0
"i probably have reposted things without context unless you, at minimum, follow my posts. And I'm going to start being the one to ""ruin"" your fun & add direct context in your replies.

I'm so tired of this. it's not even an accessibility thing, no one is instantly aware of literally everything.",0
"I’m tired of people that think after 8 years of them not listening to anything productive, calling us names & blaming everything on us, that we should still try.

Fuck. That. Noise. They are not babies (at least officially) and they bully everyone.

Time to reverse Uno their asses.",0
i'm so tired of everything being turned into another front for the culture war like can we have literally anything,0
"I'm Steven Crowder now? No I'm just tired of Puritan politics. You can't admit there is any agency in the Middle East. Everything is U.S. bad.  

I obviously reject that because it's psychotic.",0
"I'm tired, have no motivation, and so much of everything online only exacerbates how I'm feeling.  And it's only been four days?  Fuck.",0
I’m fucking tired of everything.,0
"I don't even know if I even want to say Happy New Year's anymore. 2024 started and ended off horribly, and now this year isn't much better thanks to my brother fucking over my money for a commission I was drawing for him.

I no longer care anymore. I'm just... so fucking tired of everything...",0
I think I'm going through some burnout with everything... I have to manage college assignments on top of a full time job and this summer class was a mess and the spring semester was an awful experience. I feel so tired,0
"i'm mainly getting tired of the prices of everything doubling every dang year. Exaggeration of course but every damn streaming seems at least double where it started at this point. Every game I play wants at least $10 a month, i cluding the system itself! I need strong benefits for $$ at this point",0
"I’m so tired of the idiots having control of everything.

I’d have more rage but I’m drained from my reaction to Musk revealing, once again, that he’s completely clueless about IT.

People will continue to celebrate him as a genius visionary",0
"Of course he won’t. As a Canadian, even I’m tired of $45 getting away with everything. I’m fed up with the ‘When they go low, we go high’ mantra, too. Release the docs, pardon the son, & expand the court. Do it.",0
“Stay determined” they said. What a joke. I’m just tired of everything.,0
"My goal for next year is the name change
I'm gettin real tired of seeing that guy's name on everything",0
💯 I’m honestly kind of tired of seeing everything about it. The book never should have been written because Colleen Hoover is a hack and definitely glorifies DV. The fact that she was able to even sell the movie rights in the first place let alone get it made is gross.,0
"100%. I’m so tired of his press conferences too. Everything is gone, they have the talent 🙄. Lou Amarumo also needs to go. Defense is absolutely pitiful. Just awful 😡",0
"while the X-Men and mutants are getting welcomed back under the Marvel/Disney banner ... it's over

I've been feeling tired of everything for awhile, especially the multiverse. and while I'm sure Disney will continue to drag the corpse of Wolverine around for decades, it'll be something different",0
"I'm at the point where if you aren't the one dropping the info, I'm not paying it any mind. I'm tired of everything either being some kind of complaint or an outright lie.",0
"I'm sorry for the subscribers who lost me. At some point, I got tired of everything, and I deleted the page, and now I'm starting over. I'll try to post more often 🙈💥",0
I’m fine with the width of my phone;  I’m tired of covering everything with glass and having to protect it.,0
I wish Joe Biden would sue Trump's ass for defamation.  I'm so tired of his blaming absolutely everything that is wrong on Biden instead of his own incompetency.,0
"Ouch. Joints. Ache. Everything hurts, and I'm tired but can't sleep. The joys of chronic illness. The winter weather is kicking my ass",0
"men are so annoying and all their apologist friends. yes, i understand they feel everything is reactionary against them & the vulnerable ones in the middle slide to the right at perceived ""all men suck"" chant & alienation, but why do WE have to bow to the oppressors i'm so tired of this",0
"Just got turned down for a job that I was really hopeful for.

I thought I did everything right: I made a contact on the inside, I had a polished resume, and I thought I nailed the interview last week.

I'm so tired of this.",0
There's a really nice but very expensive piece of art and a cool bust in the luxe kit but I'm tired of everything being neutrals.,0
If you voted for him and your following me fuck off. The amount of people in this country that are genuine monsters is. I just. I'm so tired of being terrified of everything. This world is a genuine nightmare. I don't want to have to worry if the people I love are going to get lynched for existening,0
"Genuinely nothing is ""too heavyhanded"" to get through to stupid. Maybe it's because I'm tired of seeing everything that is happening, but I've genuinely given up any hope I've had for Trump supporters. I sat down in an entire class of juniors today and listened to them talk about it. Be blunt.",0
"I know it sounds like a weird thing to say, but I'm getting *very* tired of MFA.

Logging into anything is getting really cumbersome now, especially now that everything requires a login.

This is why we can't have nice things.",0
"Hi! My name is Ly'Jah [lie-juh] and I'm a transgender [FtM] writer and poet. A lot of my work can be depressing but I'm trying to write more happy stuff😅 I love anime, Sonic, TMNT, spiderman, The Last of Us, and witchcraft. So if you have similar interests let's be mutuals!",0
"OTOH, I get it: we're all very tired, our brains are very tired, and we want shortcuts. But on the other, divorcing everything from context and deciding one thing makes something good/bad just makes an even bigger mess of things. And I'm seeing this in so many places in different ways.",0
I’m going to try to be more positive on here. I’m tired of being angry but you know *gestures around* everything.,0
I never thought I'd see measles come back as an actual threat. I'm so tired of idiots ruining everything for everyone all the time.,0
"I managed to get everything done for the weekend, so with a few hours delay I'm presenting you the fifth edition of my monthly newsletter.

I've created this for everyone who is a little tired of LinkedIn. Substack works great for me as a medium and I can totally recommend it.
buff.ly/XA53zDJ",0
"Double whammy vax yesterday. Woke up in the middle of the night with chills, everything hurt. Took the dog out, took ibuprofen, slept some more, I'm a lot better but still tired. I hope this is all. If you get the booster, give yourself flop time.",0
"Thank you, and sorry to hear, yeah well, I'm really tired of everything around. Sickness, work. Stressful days😑",0
"11) Comfort Game

I'm gonna be That Basic Bitch(tm) and say Stardew Valley.

Cliched, I know, but I absolutely love everything this game has to offer, and I never quite grow tired of it, even eleven years later.",0
"I'm trying, but, without much to look forward to

And honestly I'm so, so tired, of missing out on everything that matters to me, that everyone else got to enjoy",0
"we are searching to a new home, we haven't money to live here

the prices is cold asf, we haven't money to buy igredients to make a fkin breakfast/dinner

idk what are we gonna do when the time comes ... also, i'm f''cked, tired of everything, i can't fkin rest",0
oh nooooo what's gonna happen later? sending you a lot of good vibes !!!! i'm very tired but okay because everything i was up early for is going decent so far !!!,0
"I don’t wanna hear shit about “I’m human”, “I’m tired of defending myself” “believe what you hear about me”. Corny ass, bitch ass, goofy ass and loser ass niggas like you always try to hide as if that absolves you from the harm you caused. You did everything cause you wanted to. Fuck outta my face",0
"I'm so tired all the time, my stomach always hurts. It takes everything I have to make it to the end of the day. I'm tired of cosplaying as a person. I can't even remember the last time I actually felt joy in something and didn't have to put on the character of someone who did.",0
"Couldn’t fit everything I made into the post but here’s the total of what I baked for thanksgiving orders in the last 48 hours. 4 pumpkin pies , 1 buttermilk pie , 3 dozen truffles & 40 rolls. I’m tired but blessed 🥲",0
"I know for a fact there will be completely less of me because of all the things I’ve experienced with people this year, less talking, less interaction, less communication, less access just less everything becomes I’m tired mentally physically and emotionally",0
I'm tired of everything interaction-wise hinging on whether I play video games or not too by the way. Tired of people giving up on me because I'm not a big gamer.,0
i’m just seeing so many people saying that it’s so perfect and everything and i’m just fucking tired of seeing people act like some godsend when it’s just not,0
Maybe I'm just being an asshole. Maybe things would be better if i'd just stop trying to nitpick everything. I'm tired of every day being bad. I just want to be happy.,0
Intentionally sitting outside my own classroom (college) cause I'm tired of one of my classmates trying to be contrary to everything we say and overthinks basic prompts,0
"I think that this time, the game was rigged from the start. You probably think I'm dumb, but I don't want to give up my home & everything I've worked for to a tyrant & a bully like Trump. We can't keep letting these bastards win. We just can't. I wanna fight this shit because I'm tired of losing.",0
"Idk why I'm suddenly letting all of this out because quite frankly it's nobody's business, but I'm tired. Family is tired. My soul is bitter and angry at the state of the world and everything else.",0
"@dalseiy.bsky.social  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"@astrodog512.bsky.social  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"@lenadolla.bsky.social  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"@recklesslupin.bsky.social  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"@keekathebee.bsky.social  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"@rdomithinkiforgot.bsky.social  Hi, I know you are tired of helping Palestinians, and we will never forget your favor for the rest of our lives 🤍🙏🏻. I'm Anas  from Gaza . I need to save my family from death after we lost everything in the war.  Please donate anything or share my campaign 🙏🏻💔.",0
"Tariffs are not always bad, but massive 25% tariffs on fucking everything is not going to bring back the steel mills you fucking idiot. I'm sick and fucking tired of having to constantly break the economy because we cry about steel or coal.

Take your tariffs and shove them up your ugly jagoff ass.",0
"Dough dryer than it should have been, forcing me to compensate. While I remember putting in the right amount of water, *that's* where I must have screwed up. That, or the pre-mixing time. Everything else was nominal. 

This is why I shouldn't multitask or do anything important when I'm tired! 😅😂 😢",0
"alt text

also lol ""god(s) is mad you're not getting laid"" is definitely a way to phrase something
it's wild to me that people push for this when we're having an actual maximum population sustainability crisis (as in one where everyone can live comfortably)",0
Oh I know. Now these soulless ghouls run everything and I’m so tired of this bullshit country.,0
"My question is, WTF did Republicans think was going to happen? I'm so tired of everyone being ""shocked"" by the treason and fascism coming from the fascist traitor. Especially when THEY are the ones who put him there and let him do EVERYTHING else he wanted to.",0
"I'm so tired of everything being connected to an app or smart device. 
Why does everything need wifi now?
Smart tv's are so dumb.
Video games peaked at the sixth generation, I miss blockbuster.",0
"I've read, watched, and heard everything about Jodorowsky's Dune multiple times, and I never get tired of it. If they ever find a way to travel to alternate universes, I know exactly where I'm headed.",0
"I'm honestly rather tired of seeing people give Hot Takes on everything they see or disagree with.

I vote we make Hot Gives a thing. Give me some hot news or big surprises or something special that you want to share. Let's try to take things in a more positive direction.",0
i’m tired of everything having a butt. we’ve gone too far.,0
"I'm one of potentially rare Transformers fans not limiting my experience with the brand, if I haven't read or seen something, it's temporary. Doesn't mean I like everything or have no opinion about things. But I'm absolutely not interested in reading TF fanfiction, got really tired of it early on.",0
"My mum says it sounds like a concussion but it feels like this is getting worse. It's why i'm writing down everything. Double checking. Needing so many specifics.

The clash of communication styles hasn't helped. I feel sick. And tired. Again. Despite having slept for 14 hours.",0
